peak_id,gene_short_name
chr16_46409283_46409727,rpz2
chr16_46409950_46410690,rpz2
chr16_46429921_46430829,rpz6
chr16_46459275_46459957,rpz3
chr16_46492431_46493104,rpz5
chr16_46497000_46498103,rpz4
chr16_46572341_46573030,zgc:174938
chr16_46665609_46667319,ubqln4
chr16_46683881_46685070,lamtor2
chr16_46695232_46695792,rab25b
chr16_46724638_46725774,rab11al
chr16_46790549_46790781,LOC100535095
chr16_4694477_4695549,mecr
chr16_47202627_47203648,LOC100148066
chr16_47206642_47207528,ica1
chr16_4721469_4721780,smpdl3b
chr16_47300863_47301541,mios
chr16_47425999_47426876,sept7b
chr16_47428102_47429158,slc25a32b
chr16_4769416_4770805,rpa2
chr16_4769416_4770805,ube3d
chr16_4834557_4836373,tpbgb
chr16_48400111_48401111,eif3ha
chr16_48429317_48431091,rad21a
chr16_48460250_48461779,ext1a
chr16_48615948_48617436,pbx2
chr16_48713535_48714910,brd2b
chr16_49601389_49602218,si:dkey-82o10.4
chr16_49646389_49646704,efhb
chr16_49646389_49646704,rab5ab
chr16_49647261_49647933,rab5ab
chr16_50006195_50007504,ube2e2
chr16_50088906_50089623,nr1d2a
chr16_50180929_50181219,lim2.5
chr16_50181563_50181898,lim2.5
chr16_50228725_50229691,etfb
chr16_50289749_50290156,hamp
chr16_50433810_50434951,zgc:110372
chr16_5104795_5105732,bckdhb
chr16_5106090_5106370,bckdhb
chr16_51071616_51073052,LOC567622
chr16_51151418_51152404,ago1
chr16_51154629_51155049,dhdds
chr16_51180015_51182148,hmgn2
chr16_51271201_51272125,serpinb1l1
chr16_51298466_51299108,serpinb1l4
chr16_51406726_51408969,si:ch211-107n13.1
chr16_5142420_5143532,ttk
chr16_5153551_5154158,dctn3
chr16_5155933_5157274,elovl4a
chr16_51736377_51736928,col27a1a
chr16_51776506_51776735,mir455-2
chr16_51888861_51890140,rpl28
chr16_51890484_51890840,rpl28
chr16_51965923_51967396,pdcl
chr16_5201551_5202885,soga3a
chr16_52342955_52344057,ifnlr1
chr16_5238495_5239441,echdc1
chr16_52511777_52512420,fabp10a
chr16_52645708_52647235,ubr5
chr16_52732768_52733699,azin1a
chr16_52747763_52748132,atp6v1c1a
chr16_52770684_52771484,baalca
chr16_52846186_52847369,cep72
chr16_52966324_52967401,brd9
chr16_52966324_52967401,trip13
chr16_52967593_52967792,trip13
chr16_52999024_53000061,nkd2a
chr16_52999024_53000061,nkd2b
chr16_53125104_53126049,zgc:158766
chr16_53277849_53279183,ptdss1a
chr16_53455179_53456367,rbm24b
chr16_53488736_53489971,grinab
chr16_53589537_53589957,gpatch3
chr16_53590373_53591065,gpatch3
chr16_53602832_53604254,sacm1lb
chr16_53685191_53685459,ggctb
chr16_53686163_53686478,ggctb
chr16_53799238_53800208,znrf2b
chr16_53917383_53919475,fzd1
chr16_54093955_54094971,cdk14
chr16_54209138_54210759,xrcc1
chr16_54263035_54263281,drd2l
chr16_54263750_54264494,drd2l
chr16_54303213_54303903,ethe1
chr16_54405456_54406477,osr2
chr16_54455374_54455677,pklr
chr16_54497610_54498234,clk2b
chr16_54510901_54512347,fzd6
chr16_54512823_54513897,fzd6
chr16_54639358_54640737,spag1b
chr16_54641009_54641861,fbxo43
chr16_54641009_54641861,spag1b
chr16_54690188_54690696,gnrhr3
chr16_54690999_54691333,gnrhr3
chr16_54780063_54780918,si:zfos-1192g2.3
chr16_54799015_54800816,khdc4
chr16_54809743_54810498,zbtb7b
chr16_54828711_54830146,pabpc1a
chr16_54874802_54875914,nr0b2a
chr16_54941987_54942628,tmem222a
chr16_54970788_54971962,wdtc1
chr16_55028504_55028772,zgc:114181
chr16_55058635_55059152,LOC792958
chr16_55078077_55079247,azi2
chr16_55121902_55123004,cmc1
chr16_55123507_55124115,cmc1
chr16_55168018_55168468,eomesb
chr16_55258462_55259665,iqgap3
chr16_5597034_5598154,zgc:91890
chr16_562568_563478,irx2a
chr16_564048_564395,irx2a
chr16_5677616_5678550,zgc:158689
chr16_5720686_5721521,ndufa3
chr16_6205265_6206698,ctnnb1
chr16_6335503_6336301,cmtm8b
chr16_6336586_6337163,cmtm8b
chr16_6377337_6378138,scgn
chr16_6390359_6391407,ndufb9
chr16_6424325_6425068,mboat1
chr16_66853_69886,sox4b
chr16_6749395_6749798,znf236
chr16_6750041_6751557,znf236
chr16_6821620_6822288,mbpb
chr16_6848399_6849853,mbpb
chr16_6943608_6944856,eaf1
chr16_6943608_6944856,pmvk
chr16_7153506_7154838,bmper
chr16_7238730_7239587,nt5c3a
chr16_7242458_7243501,sri
chr16_7378832_7380622,atg5
chr16_7378832_7380622,med18
chr16_7443094_7443612,prdm1a
chr16_7653722_7654522,popdc3
chr16_7662428_7662833,bves
chr16_7702915_7704428,cnot10
chr16_7791827_7793613,trim71
chr16_7836090_7836582,mir138-2
chr16_7836844_7837077,mir138-2
chr16_7984521_7986344,ano10a
chr16_812618_812917,irx1a
chr16_8131972_8133335,snrka
chr16_813286_813969,irx1a
chr16_8139126_8139862,pomgnt2
chr16_8280659_8280909,entpd3
chr16_8342262_8343174,ddc
chr16_8662506_8663712,cobl
chr16_9452959_9453755,prpf3
chr16_9454168_9455325,prpf3
chr16_9539687_9540124,ca14
chr16_9579908_9581161,taf2
chr16_9609212_9610233,enpp2
chr16_9675692_9676303,mal2
chr16_9725688_9726558,pip5k1ab
chr16_9761749_9762574,psmd4b
chr16_9778729_9779814,zgc:92912
chr16_9829663_9830654,grhl2a
chr16_9896173_9898317,ncalda
chr16_9979322_9980591,id4
chr17_10024338_10025580,cfl2
chr17_10058538_10060283,baz1a
chr17_10073424_10074820,srp54
chr17_10073424_10074820,zgc:109986
chr17_10090481_10091729,sec23a
chr17_10241945_10242176,clec14a
chr17_10317857_10318327,foxa1
chr17_10497576_10498424,mipol1
chr17_10501213_10501888,tyro3
chr17_10570961_10571329,mgaa
chr17_1063669_1064334,gchfr
chr17_10737729_10738435,jmjd7
chr17_10737729_10738435,tbpl2
chr17_10748237_10749335,zgc:113944
chr17_10813044_10814042,fbxo34
chr17_10837388_10838573,lgals3b
chr17_11015229_11016050,dact1
chr17_11327962_11330193,irf2bpl
chr17_113596_114438,arhgap11a
chr17_11367605_11368599,si:ch211-185a18.2
chr17_11371287_11371737,timm9
chr17_11372452_11372890,timm9
chr17_11417366_11419312,arid4a
chr17_11439034_11439940,psma3
chr17_11500038_11500773,efcab2
chr17_1173953_1175122,dnajc17
chr17_12057710_12058769,smyd3
chr17_12057710_12058769,tfb2m
chr17_12138318_12138974,sccpdha.2
chr17_12159117_12160471,sccpdha.1
chr17_122463_122726,actc1b
chr17_12384729_12385558,snap25b
chr17_12407973_12408877,khk
chr17_12497157_12498213,emilin1b
chr17_12657688_12659047,gpn1
chr17_12698062_12698581,stmn4l
chr17_12712445_12712829,il17a/f1
chr17_12729957_12730551,il17a/f2
chr17_12736973_12737781,lrrc57
chr17_12763585_12764530,brms1la
chr17_12942265_12943928,nfkbiab
chr17_12966289_12967044,psma6a
chr17_12967540_12968113,psma6a
chr17_13006022_13007475,ppp2r3c
chr17_13026160_13026753,fam177a1
chr17_13027066_13027350,fam177a1
chr17_13088345_13089608,gemin2
chr17_13098998_13100528,pnn
chr17_1322435_1323928,adssl1
chr17_132460_132742,zgc:77287
chr17_134665_136579,klhdc2
chr17_1359641_1360800,siva1
chr17_14451007_14451846,jkamp
chr17_1452832_1453670,akt1
chr17_14612799_14613668,sdsl
chr17_14614502_14614981,sdsl
chr17_14670491_14671444,ppp1r13ba
chr17_14704406_14705299,ptp4a2a
chr17_14710367_14711121,cx28.6
chr17_14711595_14712335,cx28.6
chr17_14784104_14784571,rtraf
chr17_14886460_14887407,ptger2a
chr17_14964141_14966639,gpr137c
chr17_15029051_15029766,ero1a
chr17_15148552_15149486,gch1
chr17_15188742_15190018,wdhd1
chr17_15214994_15215225,gnpnat1
chr17_15216012_15216219,gnpnat1
chr17_15229046_15230653,styx
chr17_15381839_15382845,zgc:85722
chr17_15433120_15433658,fabp7a
chr17_15527931_15529066,fyna
chr17_15529171_15529641,fyna
chr17_15534411_15534614,marcksb
chr17_15534817_15537227,marcksb
chr17_15546581_15547238,col10a1a
chr17_15611292_15611915,fhl5
chr17_15666889_15667529,manea
chr17_15787082_15787495,rragd
chr17_15787929_15788418,rragd
chr17_15844768_15845005,gabrr2a
chr17_15845342_15846075,gabrr2a
chr17_15898613_15899601,syne3
chr17_16089587_16091475,znf395a
chr17_1632038_1633567,srp14
chr17_16323867_16325316,hmbox1a
chr17_16341533_16342754,kcnk13a
chr17_16343340_16343727,kcnk13a
chr17_16423385_16424709,efcab11
chr17_16564920_16565664,foxn3
chr17_16753404_16754410,ston2
chr17_16755014_16755621,ston2
chr17_16873038_16873955,dio2
chr17_1702986_1703487,xgb
chr17_17447586_17448056,nrxn3a
chr17_17764170_17765111,alkbh1
chr17_17764170_17765111,slirp
chr17_17804192_17805212,sptlc2a
chr17_17948025_17948887,hhipl1
chr17_17949584_17950499,hhipl1
chr17_17954790_17956010,ccdc85ca
chr17_18031041_18032582,setd3
chr17_18116991_18118085,bcl11ba
chr17_18796381_18797436,vrk1
chr17_18797731_18797951,vrk1
chr17_18888687_18889348,ak7b
chr17_18897249_18898271,galcb
chr17_19344984_19345675,gsc
chr17_19462769_19463259,dicer1
chr17_19480277_19481532,kif11
chr17_19498464_19499617,slc22a15
chr17_19535079_19535584,cyp26c1
chr17_19625880_19626607,reep3a
chr17_19630132_19630659,rgs7a
chr17_20142844_20144029,actn2b
chr17_20217331_20218479,mgmt
chr17_20235229_20236476,bnip4
chr17_20237560_20238460,smndc1
chr17_20286848_20287741,add3b
chr17_2038968_2040299,spint1a
chr17_20499075_20500421,neurl1ab
chr17_20569464_20570606,zgc:162183
chr17_2063645_2064153,zgc:162989
chr17_20638691_20638916,npy4r
chr17_20639048_20640131,npy4r
chr17_20666355_20667501,slc16a9a
chr17_20694831_20696158,ccdc6a
chr17_20922738_20923809,cdk1
chr17_20978093_20979287,phyhipla
chr17_21065513_21066375,vsx1
chr17_21101746_21102412,entpd6
chr17_21125736_21126901,pygb
chr17_21198389_21199997,abhd12
chr17_2126119_2127675,zfyve19
chr17_21276752_21278689,hspa12a
chr17_21294863_21295352,eno4
chr17_21367696_21368859,shtn1
chr17_21417155_21418421,atp6v1ba
chr17_21440970_21442867,vax1
chr17_21783416_21784339,hmx2
chr17_21792466_21793330,hmx3a
chr17_21794009_21794363,hmx3a
chr17_21816896_21817925,ikzf5
chr17_21887553_21888207,plekha1a
chr17_21918898_21919775,htra1a
chr17_22071964_22072512,nphp1
chr17_22102341_22102958,malb
chr17_22577051_22577871,yipf4
chr17_22688684_22689813,birc6-as2
chr17_22759731_22761232,ttc27
chr17_22826663_22827234,mir456
chr17_23146095_23146978,rasgrp3
chr17_23310401_23312450,ppp1r3ca
chr17_23445811_23446936,pcgf5a
chr17_23556068_23556835,pank1a
chr17_23572738_23573457,mir107b
chr17_23608453_23609341,ifit15
chr17_23616236_23616651,ifit14
chr17_23673259_23674981,ptena
chr17_23727189_23728097,minpp1a
chr17_23728351_23728620,minpp1a
chr17_23729308_23730445,zgc:91976
chr17_23770181_23771126,kcnk18
chr17_23781735_23782705,slc18a2
chr17_23926288_23927376,pex13
chr17_24063721_24064924,b3gnt2b
chr17_24318516_24318957,otx1
chr17_24438522_24439717,mdh1ab
chr17_24445111_24446636,ugp2b
chr17_24519876_24521547,peli1b
chr17_24603655_24605177,zmpste24
chr17_24612833_24613609,atp5if1b
chr17_24614779_24615682,rpl13a
chr17_24618037_24618983,commd9
chr17_24684163_24684914,morn2
chr17_24684163_24684914,znf593
chr17_24686973_24688164,selenon
chr17_24717088_24718533,mtfr1l
chr17_24809101_24810119,spdya
chr17_24819815_24820878,trmt61b
chr17_24821314_24822121,trmt61b
chr17_24821314_24822121,wdr43
chr17_24847066_24849085,cx35.4
chr17_24865779_24866882,hmgcl
chr17_24877646_24878914,zbtb8a
chr17_24890480_24892493,gale
chr17_24919941_24920163,zgc:193593
chr17_25187116_25187871,cln8
chr17_25302209_25303408,ppie
chr17_25332345_25332930,tmem54a
chr17_25332345_25332930,zpcx
chr17_25382098_25382997,lck
chr17_25396884_25397468,zgc:154055
chr17_25413619_25414890,tdh2
chr17_25425637_25426802,srrm1
chr17_25444034_25446093,clic4
chr17_25563072_25564124,qrsl1
chr17_25563072_25564124,rtn4ip1
chr17_25587852_25588137,si:ch211-214p16.1
chr17_25588340_25588600,si:ch211-214p16.2
chr17_25589403_25590459,iars2
chr17_25630206_25631012,rab3gap2
chr17_25648337_25649180,ppp1cb
chr17_25676790_25677684,kcnh1a
chr17_2572861_2573088,zgc:173556
chr17_2578580_2578779,zp3.1
chr17_25831267_25831722,hhat
chr17_25833035_25834787,acss1
chr17_2583804_2584717,zp3
chr17_26604247_26605054,fam149b1
chr17_26610137_26610939,mrpl57
chr17_26611796_26612345,ttc7b
chr17_26720032_26721174,calm1a
chr17_26721735_26722189,calm1a
chr17_26802996_26804072,pgrmc2
chr17_26814256_26815855,asmt2
chr17_26827811_26830082,jade1
chr17_26867322_26868285,si:dkey-221l4.10
chr17_26925893_26927677,rcan3
chr17_26934980_26935479,nipal3
chr17_26946640_26948078,cnksr1
chr17_26972859_26975147,cnksr1
chr17_27047719_27048754,cnksr1
chr17_27049151_27049561,cnksr1
chr17_27160552_27161769,rps6ka1
chr17_27235110_27235931,asap3
chr17_27272771_27273608,id3
chr17_2734281_2734604,kcnk10b
chr17_27418311_27419452,ythdf2
chr17_27419862_27420267,ythdf2
chr17_27434218_27434932,vgll2b
chr17_27544859_27545334,pacrg
chr17_27722931_27723862,qkia
chr17_28101299_28102653,kdm1a
chr17_28101299_28102653,tmem30b
chr17_28609669_28611036,mis18bp1
chr17_28611385_28611884,mis18bp1
chr17_28628282_28628536,heatr5a
chr17_28674408_28675294,hectd1
chr17_28704665_28705607,ap4s1
chr17_28706653_28708060,strn3
chr17_28770721_28770920,opn6b
chr17_28796836_28797531,scfd1
chr17_28798328_28798657,scfd1
chr17_28811023_28811915,g2e3
chr17_29117851_29119570,foxg1a
chr17_29248284_29249574,traf3
chr17_29270342_29271464,rcor1
chr17_29271842_29272054,rcor1
chr17_29275870_29277500,ankrd9
chr17_29311351_29312647,tecpr2
chr17_29318287_29318701,ptpreb
chr17_29319405_29320227,ptpreb
chr17_29877836_29879275,esrrga
chr17_30204229_30204713,spata17
chr17_30205137_30205486,spata17
chr17_30472335_30473580,si:ch211-175f11.5
chr17_3051201_3051627,tunar
chr17_30520194_30521215,itsn2b
chr17_30702059_30702363,zgc:194392
chr17_30702971_30703215,zgc:194392
chr17_30748662_30749381,ldah
chr17_30843380_30844406,tpp1
chr17_30861846_30863397,yy1a
chr17_30863679_30864094,yy1a
chr17_30893968_30894733,degs2
chr17_30974990_30976232,evla
chr17_31058471_31059219,eml1
chr17_31184782_31185583,disp2
chr17_31211450_31212514,rpusd2
chr17_31220991_31222620,ccdc32
chr17_31220991_31222620,pcmtl
chr17_31237950_31239328,prlh2r
chr17_3128027_3128491,zgc:136872
chr17_31360255_31361025,ivd
chr17_31362548_31363924,itpka
chr17_31611159_31612585,adprhl2
chr17_31611159_31612585,si:dkey-170l10.1
chr17_31621300_31623078,cinp
chr17_31659035_31659794,vsx2
chr17_31660561_31661386,vsx2
chr17_31694423_31695380,lin52
chr17_31711146_31712210,pomt2
chr17_31718413_31719435,dtd2
chr17_31718413_31719435,nubpl
chr17_31818883_31819937,abraxas2
chr17_31820388_31820688,abraxas2
chr17_31820388_31820688,eef1akmt2
chr17_32369673_32370442,klf11b
chr17_32425931_32426372,grhl1
chr17_32499838_32500737,ywhaqb
chr17_32530762_32531160,gcfc2
chr17_32531437_32532252,gcfc2
chr17_32571214_32571789,eva1a
chr17_32620095_32621191,xkr5b
chr17_32622624_32623334,ctsba
chr17_32778723_32779743,smyd2a
chr17_33157614_33159042,snx9a
chr17_33295890_33296961,dnajc27
chr17_33374393_33374771,zgc:162964
chr17_33375197_33375931,zgc:162964
chr17_33414082_33416053,ccdc28a
chr17_33414082_33416053,snap23.1
chr17_33433384_33433635,snap23.2
chr17_33494059_33494349,pth2
chr17_33719003_33720116,fut8a
chr17_3390658_3391479,sntg2
chr17_33999136_34000600,gphna
chr17_34185707_34185947,mpp5a
chr17_34186337_34187598,mpp5a
chr17_34243607_34244465,eif2s1a
chr17_34803757_34805119,id2a
chr17_34805545_34806176,id2a
chr17_35096553_35098015,asap2a
chr17_35237762_35238462,itgb1bp1
chr17_35243544_35244549,iah1
chr17_35278082_35279193,adam17a
chr17_35317366_35317945,rnf144aa
chr17_35360840_35361474,rsad2
chr17_35880484_35882236,sox11a
chr17_36528064_36529184,colec11
chr17_36587919_36589945,htr1b
chr17_36818166_36818585,myo6b
chr17_36895899_36896758,mapre3a
chr17_36935809_36936825,dpysl5a
chr17_36987244_36989239,dnmt3ab
chr17_37054187_37055150,dnmt3ab
chr17_37151535_37152388,dtnbb
chr17_37213647_37214285,kif3cb
chr17_37215412_37216592,slc30a1b
chr17_37226840_37227170,hadhab
chr17_37227612_37229347,hadhab
chr17_37298919_37299518,ptgr2
chr17_37395046_37395930,crip1
chr17_37474250_37475472,crip2
chr17_37795379_37796017,zfp36l1a
chr17_37932145_37933382,plekhh1
chr17_38029939_38031079,slc25a21
chr17_38243839_38244384,pax9
chr17_38253773_38254180,nkx2.9
chr17_38254595_38255173,nkx2.9
chr17_38261856_38262923,nkx2.1
chr17_38295394_38296507,mbip
chr17_38573447_38573845,sptb
chr17_38886619_38887824,slc24a4a
chr17_39183733_39185226,crim1
chr17_39241820_39242533,zgc:174356
chr17_39697263_39698364,eprs
chr17_3993585_3994605,tmx4
chr17_40878660_40880158,supt7l
chr17_40989858_40990900,mrpl33
chr17_41081447_41082280,babam2
chr17_41081447_41082280,rbks
chr17_41302206_41304533,fosl2
chr17_41336768_41337654,mocs1
chr17_41463588_41465347,insm1b
chr17_41991350_41991602,kiz
chr17_41991935_41992670,kiz
chr17_42096706_42097648,nkx2.4a
chr17_42212819_42213469,nkx2.2a
chr17_42214181_42214823,nkx2.2a
chr17_42217904_42218760,nkx2.2a
chr17_42274174_42274601,pax1a
chr17_42274817_42275511,pax1a
chr17_4230906_4232734,bmp2a
chr17_4244969_4245573,gdf3
chr17_42563655_42564209,si:dkey-208c12.2
chr17_42567924_42568691,foxa2
chr17_42841672_42842936,mocs3
chr17_43011503_43012417,gskip
chr17_43012762_43013949,gskip
chr17_43030969_43033210,isca2
chr17_43030969_43033210,npc2
chr17_4317363_4318849,napba
chr17_43427190_43428612,plk4
chr17_43468187_43468890,chmp3
chr17_43517051_43517663,mrpl35
chr17_43594081_43595779,zfyve28
chr17_43622745_43624167,rtkn2a
chr17_43659479_43660852,adob
chr17_43665724_43666656,egr2a
chr17_43677286_43677671,egr2a
chr17_4368145_4369934,crls1
chr17_43862756_43863881,ahsa1b
chr17_43926129_43927456,ktn1
chr17_44030272_44031805,peli2
chr17_44249480_44249896,otx2b
chr17_44250083_44250377,otx2b
chr17_44428189_44429570,otx2b
chr17_44440007_44441242,ap5m1
chr17_44440007_44441242,exoc5
chr17_44461891_44462352,naa30
chr17_44462961_44464279,naa30
chr17_44755837_44756554,cipca
chr17_45009204_45010612,coq6
chr17_45103614_45105091,aldh6a1
chr17_45106297_45106539,gstz1
chr17_45125491_45125835,zgc:163014
chr17_45150161_45150949,tmed8
chr17_45305212_45306002,capn3a
chr17_45386278_45387690,pacc1
chr17_45395662_45396701,nenf
chr17_45403822_45404909,tagapa
chr17_45412687_45413778,ezra
chr17_45471766_45472007,zgc:110783
chr17_45472279_45473331,zgc:110783
chr17_45551804_45552442,susd4
chr17_45638994_45640012,vcpkmt
chr17_45652629_45653735,zgc:162184
chr17_45654108_45655078,zgc:162184
chr17_45732901_45734792,arf6b
chr17_45737313_45737546,aspg
chr17_45737922_45738487,aspg
chr17_45807425_45808273,mir203a
chr17_464973_465242,chrm5a
chr17_47089775_47090533,zgc:103755
chr17_47102191_47102474,zgc:103755
chr17_48125759_48126136,slc39a9
chr17_48126612_48127690,slc39a9
chr17_48314525_48314976,smoc1
chr17_48804444_48805457,kif6
chr17_48935306_48936112,gnmt
chr17_48946835_48948014,hs1bp3
chr17_49279421_49280434,tfb1m
chr17_49281412_49282513,zgc:113176
chr17_49339126_49340008,orc3
chr17_49340443_49340667,orc3
chr17_49348789_49349218,gpx2
chr17_49349799_49350404,gpx2
chr17_49406447_49407277,mthfd1b
chr17_49407760_49408048,mthfd1b
chr17_49438192_49439470,znf292a
chr17_49442947_49443864,cga
chr17_49480853_49482111,fcf1
chr17_49636456_49637582,zgc:113372
chr17_49636456_49637582,zgc:171599
chr17_49994732_49995966,cox7a2a
chr17_50009420_50010300,tmem30aa
chr17_50010802_50011060,tmem30aa
chr17_50053802_50054905,zgc:100951
chr17_50063244_50063634,zgc:173816
chr17_50073051_50074623,vps39
chr17_50247694_50248259,acyp1
chr17_50261047_50262988,syncripl
chr17_50310519_50311367,si:ch73-50f9.4
chr17_50311638_50311859,si:ch73-50f9.4
chr17_50563807_50564357,bmp4
chr17_5060913_5061599,cdc5l
chr17_50701676_50702464,fermt2
chr17_50798234_50799200,stxbp6
chr17_51121292_51121930,aqr
chr17_51223239_51225120,adi1
chr17_51223239_51225120,psen1
chr17_51261983_51262794,eipr1
chr17_51261983_51262794,trappc12
chr17_51626192_51626399,zgc:113142
chr17_51681682_51682773,nol10
chr17_51742948_51745042,odc1
chr17_51817819_51818858,exd2
chr17_51892265_51893303,numb
chr17_52090613_52091730,tgfb3
chr17_52299572_52300461,esrrb
chr17_52524262_52525336,dlst
chr17_52635804_52637673,fam98b
chr17_52657861_52659362,spred1
chr17_52821333_52823463,meis2a
chr17_53021951_53022866,zgc:154061
chr17_53156036_53158014,dph6
chr17_53283058_53284946,atxn3
chr17_53310435_53310722,asb2b
chr17_53311055_53311804,asb2b
chr17_53329586_53330359,exd1
chr17_53417895_53419507,slc9a1b
chr17_53427103_53428140,srsf10b
chr17_53438959_53440465,mycbp
chr17_5351059_5351981,runx2a
chr17_5423335_5424286,supt3h
chr17_5583106_5583487,clic5a
chr17_5610038_5611228,enpp4
chr17_5962742_5963745,mir133c
chr17_5967217_5967478,mir206-2
chr17_5985002_5985201,zgc:194275
chr17_5985318_5985722,zgc:194275
chr17_6075707_6077061,ephx2
chr17_6079410_6080021,chrna2a
chr17_6275029_6276685,dusp23b
chr17_6347496_6349062,oct2
chr17_6382182_6382851,txlnbb
chr17_6451399_6451994,LOC571912
chr17_6451399_6451994,fuca2
chr17_6452379_6452730,LOC571912
chr17_648235_649231,fancm
chr17_6507885_6508532,dnajc5gb
chr17_6535575_6536698,slc5a6b
chr17_6600406_6601253,ankrd66
chr17_6736888_6738440,vsnl1b
chr17_6758335_6759641,vsnl1b
chr17_6765438_6765973,afg1la
chr17_6792560_6794124,foxo3a
chr17_680480_681969,soul3
chr17_6954312_6955570,zbtb24
chr17_6956593_6957093,zgc:172341
chr17_725243_725852,slc25a47b
chr17_735043_735443,wars
chr17_7440900_7441364,grm1b
chr17_7619320_7620826,fbxo30a
chr17_7711463_7712356,utrnp
chr17_7731930_7733012,stx11a
chr17_7791330_7792450,zbtb2a
chr17_7818531_7819087,rmnd1
chr17_8210818_8212105,slc18b1
chr17_8267543_8268602,ahi1
chr17_8312537_8313084,lft2
chr17_840675_843287,dio3a
chr17_8562229_8562739,fzd3b
chr17_8672449_8674143,ctbp2a
chr17_8692582_8693048,ctbp2a
chr17_8693579_8694416,ctbp2a
chr17_8753059_8754888,tex36
chr17_8799254_8799971,tonsl
chr17_8886333_8886741,nkl.3
chr17_8908207_8909053,nkl.1
chr17_8975335_8976339,zranb1b
chr17_945051_946200,dync1h1
chr17_946827_947257,dync1h1
chr17_9929514_9930375,egln3
chr17_9949480_9950477,sptssa
chr17_9962052_9962869,eapp
chr17_9994710_9995815,snx6
chr18_10297902_10298224,lrrc4.2
chr18_10298528_10299946,lrrc4.2
chr18_10670538_10671085,mir129-3
chr18_10687527_10688877,lepa
chr18_10689734_10690178,lepa
chr18_10712939_10713607,rbm28
chr18_10714059_10714276,rbm28
chr18_10994737_10995440,tspan33b
chr18_12051657_12052427,zgc:110789
chr18_12270209_12271684,nup205
chr18_1228120_1229154,nptnb
chr18_12294866_12295301,fam107b
chr18_12295821_12296101,fam107b
chr18_12327033_12327742,fam107b
chr18_12327984_12328345,fam107b
chr18_12652321_12654229,hipk2
chr18_12655600_12655893,tbxas1
chr18_12857389_12858198,parp12a
chr18_12858711_12858930,parp12a
chr18_13132489_13133982,zgc:112052
chr18_13181341_13181573,zgc:56622
chr18_13182211_13182610,zgc:56622
chr18_13202963_13204453,cotl1
chr18_13202963_13204453,klhl36
chr18_13235971_13236489,meak7
chr18_13248444_13249249,plcg2
chr18_1414195_1414832,pepd
chr18_14274117_14274910,mlycd
chr18_14336784_14338272,hsbp1b
chr18_14476770_14477789,kcng4a
chr18_14594721_14595919,wfdc1
chr18_14618919_14619862,utp4
chr18_14632962_14633179,vps9d1
chr18_14633567_14634242,vps9d1
chr18_14677659_14678352,si:dkey-238o13.4
chr18_14690733_14691806,pdf
chr18_14693038_14694620,uri1
chr18_14836239_14837298,mtss1la
chr18_14837717_14838297,mtss1la
chr18_14859839_14860622,mapk12a
chr18_14860929_14861204,mapk12a
chr18_14900338_14901618,trabd
chr18_14922187_14923093,panx2
chr18_14941480_14941946,mlc1
chr18_150141_152190,trpm7
chr18_15105862_15107128,cry1b
chr18_15131211_15132662,zgc:153031
chr18_15155488_15156518,mterf2
chr18_15182911_15183197,si:ch73-62b13.1
chr18_15268202_15269303,tmem263
chr18_15328561_15329776,ric8b
chr18_15342416_15343034,rfx4
chr18_15367000_15367768,rfx4
chr18_15370626_15371249,rfx4
chr18_15373238_15374580,rfx4
chr18_15465835_15467596,endouc
chr18_15468258_15468667,endouc
chr18_15550599_15552003,ppfibp1b
chr18_15559392_15560061,si:ch211-245j22.3
chr18_15560513_15560963,si:ch211-245j22.3
chr18_15609464_15610673,arntl2
chr18_15615641_15616264,slc17a8
chr18_15777600_15778930,ube2na
chr18_15795102_15796276,nudt4a
chr18_15931858_15932929,plekhg7
chr18_16122858_16123691,sspn
chr18_16124968_16126263,bhlhe41
chr18_16133460_16134220,ctsd
chr18_16180806_16182359,slc6a15
chr18_16715345_16716919,eif4g2b
chr18_16744085_16744355,lyve1b
chr18_16748221_16749403,rnf141
chr18_16794847_16795797,ampd3b
chr18_16916346_16917771,swap70b
chr18_16922135_16924485,wee1
chr18_16935991_16937634,znf143b
chr18_16953144_16954100,akip1
chr18_17000683_17001139,tph2
chr18_17019674_17020395,chtf8
chr18_17019674_17020395,tbc1d15
chr18_17020996_17021877,chtf8
chr18_17031095_17031795,has3
chr18_17076897_17077905,il17c
chr18_17078397_17079164,il17c
chr18_173003_174487,larp6a
chr18_17398034_17399449,zfpm1
chr18_17415653_17415852,ces2
chr18_17416103_17416329,ces2
chr18_17427810_17428962,zgc:91860
chr18_17484213_17485665,foxl1
chr18_17492133_17493904,si:dkey-102f14.5
chr18_17530813_17531574,bbs2
chr18_17533839_17534723,mt2
chr18_17536827_17537660,nup93
chr18_17579681_17580298,mir138
chr18_17582964_17583730,slc12a3
chr18_17600239_17601444,herpud1
chr18_17611201_17611800,cetp
chr18_17721609_17722407,fam192a
chr18_17724801_17726316,rspry1
chr18_17753426_17755328,si:ch211-216l23.2
chr18_17785384_17786736,si:ch211-216l23.1
chr18_17999802_18001520,si:ch211-212o1.2
chr18_18103754_18104751,cbln1
chr18_18404850_18406632,n4bp1
chr18_18439116_18440530,siah1
chr18_18523921_18524831,lonp2
chr18_18525425_18525629,lonp2
chr18_18542822_18543478,il34
chr18_18584204_18585652,sf3b3
