peak_id,gene_short_name
chr13_17468237_17468812,znf503
chr13_17694224_17695010,ifit8
chr13_17728464_17729566,vdac2
chr13_18009606_18011363,march8
chr13_18012117_18012751,march8
chr13_18068657_18069656,zfand4
chr13_18174416_18175210,alox5a
chr13_18175675_18176248,alox5a
chr13_18311135_18312310,eif4e1c
chr13_18345750_18346008,si:dkey-228d14.5
chr13_18354330_18355207,zgc:110319
chr13_18365701_18366998,ccar1
chr13_18471003_18472098,stox1
chr13_18507240_18508843,si:ch211-198a12.6
chr13_18513959_18514507,tlr4ba
chr13_18519953_18520152,tlr4al
chr13_18545651_18546606,zgc:154058
chr13_18636576_18637443,mat1a
chr13_18658516_18659779,selenou1a
chr13_18690492_18691502,sfxn3
chr13_18691894_18692248,sfxn3
chr13_18701411_18701918,pdzd7a
chr13_1872289_1873421,bmp5
chr13_18834400_18835586,lzts2a
chr13_1927918_1928558,hmgcll1
chr13_19283323_19284540,eif3s10
chr13_19321941_19323245,emx2
chr13_19798504_19799971,fam204a
chr13_20518528_20519224,gfra1a
chr13_20519540_20519796,gfra1a
chr13_2060162_2060860,hcrtr2
chr13_2061233_2061432,hcrtr2
chr13_213441_215405,ppp1r21
chr13_21649106_21650561,tspan14
chr13_21659593_21660345,mxtx1
chr13_21671592_21672158,elovl6l
chr13_21672460_21672852,elovl6l
chr13_21674265_21674571,mtg1
chr13_21677856_21678132,mtg1
chr13_21687525_21688220,sprn
chr13_21767823_21768813,chchd1
chr13_21824806_21826674,zswim8
chr13_22280861_22281917,usp54a
chr13_22316436_22317006,usp54a
chr13_22317185_22317384,usp54a
chr13_22420748_22421436,opn4a
chr13_22480081_22480801,ldb3a
chr13_22555621_22557569,bmpr1aa
chr13_225582_228367,rtn4b
chr13_225582_228367,zgc:64201
chr13_22645647_22646471,mmrn2a
chr13_22658648_22659331,sncga
chr13_22675629_22675934,zgc:193505
chr13_22697916_22699201,glud1a
chr13_22697916_22699201,si:ch211-134m17.9
chr13_22716912_22718055,nfkb2
chr13_22741407_22742092,usp54a
chr13_22742286_22742634,usp54a
chr13_22861878_22862141,pbld2
chr13_22862989_22864408,hnrnph3
chr13_22902583_22903489,rufy2
chr13_22906507_22907512,rufy2
chr13_22964429_22964942,tacr2
chr13_23006959_23008383,hk1
chr13_23031545_23032365,hkdc1
chr13_23050999_23052088,supv3l1
chr13_23066427_23067438,vps26a
chr13_23067972_23068391,vps26a
chr13_2307295_2308567,lrrc1
chr13_23073921_23074474,srgn
chr13_23093547_23095397,kif1bp
chr13_232721_233764,cfap36
chr13_23281507_23281769,khdrbs2
chr13_23282213_23282811,khdrbs2
chr13_2336080_2336771,eloal
chr13_2338579_2338827,klhl31
chr13_2356812_2358277,gclc
chr13_23611692_23612544,prim2
chr13_23755561_23756859,rgs17
chr13_23843003_23844526,oprm1
chr13_23897482_23898441,sf3b5
chr13_2393196_2394822,elovl5
chr13_23987967_23988543,agt
chr13_24017590_24019080,cog2
chr13_24022602_24023616,pgbd5
chr13_24217736_24219001,galnt2
chr13_24259852_24260813,urb2
chr13_24278362_24279129,acta1b
chr13_24286522_24288248,ccsapb
chr13_24311128_24311724,rab4a
chr13_24378442_24379480,rhoua
chr13_24379673_24380504,pdcd2
chr13_24379673_24380504,rhoua
chr13_24395043_24396986,tbp
chr13_24395043_24396986,zgc:153169
chr13_2439769_2440718,fbxo9
chr13_24401575_24403136,rab1ab
chr13_2441205_2441422,fbxo9
chr13_24427575_24429630,cep68
chr13_24446602_24447543,slc1a4
chr13_24500392_24501430,sertad2b
chr13_24552341_24552545,lgalslb
chr13_24577831_24579229,echs1
chr13_24582783_24583523,fuom
chr13_24584110_24584898,fuom
chr13_24588359_24588859,si:ch211-217g15.3
chr13_24661196_24662777,msx3
chr13_24668748_24669701,znf511
chr13_24671236_24671846,adam8a
chr13_24679426_24680599,zgc:66426
chr13_24716237_24717432,erlin1
chr13_24717808_24718566,erlin1
chr13_24744447_24745568,sfr1
chr13_24825092_24826563,slka
chr13_24828765_24829168,si:ch211-223p8.8
chr13_24829537_24829993,si:ch211-223p8.8
chr13_24833416_24834535,zgc:153981
chr13_24842102_24842437,dusp13a
chr13_25197987_25199377,adka
chr13_25197987_25199377,ap3m1
chr13_25199615_25200175,ap3m1
chr13_2520362_2521373,cox20
chr13_25283549_25284653,vcla
chr13_25304912_25305331,plaua
chr13_25305803_25306790,plaua
chr13_25364269_25365312,chuk
chr13_25379978_25380600,gsto1
chr13_25396467_25397255,gsto2
chr13_25407491_25408918,itprip
chr13_25421634_25422089,calhm2.1
chr13_25449309_25450085,atoh7
chr13_254814_256278,foxg1d
chr13_25483997_25484938,tial1
chr13_25486270_25487679,bag3
chr13_25504719_25506024,inpp5f
chr13_25548039_25549739,mcmbp
chr13_25548039_25549739,sec23ip
chr13_25580685_25581433,csgalnact2
chr13_25632127_25633031,ret
chr13_25720632_25722022,pcbd1
chr13_25750235_25751116,sgpl1
chr13_25751420_25751903,sgpl1
chr13_25761177_25762084,neurog3
chr13_25773118_25774716,pdlim1
chr13_25819540_25820000,rel
chr13_25840924_25842560,papolg
chr13_25851727_25853974,bcl11aa
chr13_26703486_26704278,fancl
chr13_26703486_26704278,si:rp71-1h3.1
chr13_26798791_26800183,vrk2
chr13_27037678_27038618,ccdc85a
chr13_27040432_27041311,soul2
chr13_27298147_27299525,slc17a5
chr13_27314488_27315152,eef1a1a
chr13_27353186_27354072,ddx43
chr13_27768523_27769037,asrgl1
chr13_27804008_27804207,mir30c
chr13_27915943_27916711,ogfrl1
chr13_27951357_27952477,b3gat2
chr13_280203_282353,mpc1
chr13_280203_282353,slc30a6
chr13_28262947_28264189,smap1
chr13_28264701_28264908,smap1
chr13_28265097_28266081,sdhaf4
chr13_28271699_28272539,tlx1
chr13_28307224_28308229,lbx1a
chr13_28308420_28308671,lbx1a
chr13_28416678_28417364,slc2a15a
chr13_28494829_28495792,fgf8a
chr13_28512755_28513555,fbxw4
chr13_28579496_28579734,wbp1la
chr13_28580011_28580795,wbp1la
chr13_28611732_28612614,borcs7
chr13_28611732_28612614,cyp17a1
chr13_28616843_28617147,cnnm2a
chr13_28617461_28619453,cnnm2a
chr13_28673709_28674809,inaa
chr13_28673709_28674809,nt5c2a
chr13_28675344_28676628,inaa
chr13_28688981_28689808,pcgf6
chr13_28688981_28689808,polr1c
chr13_28690069_28690520,polr1c
chr13_28731615_28732859,ldb1a
chr13_28746759_28748817,prom2
chr13_28785320_28785878,nsmce4a
chr13_28903664_28904366,ly6pge
chr13_2908022_2908221,wu:fj16a03
chr13_2908464_2908839,wu:fj16a03
chr13_29127172_29127558,unc5b
chr13_29127900_29128735,unc5b
chr13_29405827_29406461,zgc:153142
chr13_29424107_29424403,slc18a3a
chr13_29425324_29426029,slc18a3a
chr13_29454787_29456046,rgra
chr13_29462156_29462596,lrit1a
chr13_29469963_29470681,lrit2
chr13_29505381_29505784,cdhr1a
chr13_29517708_29518130,chst3a
chr13_29770579_29771357,pax2a
chr13_29925096_29926398,cuedc2
chr13_29979673_29980378,hif1an
chr13_29980926_29981394,hif1an
chr13_30005956_30007111,wnt8b
chr13_30026779_30027753,scdb
chr13_30033171_30034839,trmt2b
chr13_30035118_30035752,dnajb12a
chr13_30035118_30035752,trmt2b
chr13_30140721_30142306,tysnd1
chr13_30142734_30142984,tysnd1
chr13_30149447_30150691,sar1ab
chr13_30160790_30161740,ppa1b
chr13_30163346_30164272,eif4ebp2
chr13_30172006_30172267,pald1b
chr13_30172441_30172831,pald1b
chr13_30227544_30228569,rps24
chr13_30505884_30507126,zmiz1a
chr13_30571487_30572307,ppifa
chr13_30645017_30646757,zcchc24
chr13_30699800_30700737,rassf4a
chr13_30712948_30713644,tmem72
chr13_30804211_30804559,cxcl12a
chr13_30910911_30912451,drgx
chr13_30950840_30951362,vstm4a
chr13_310005_310455,irf1a
chr13_311184_311383,irf1a
chr13_31164829_31165130,mapk8a
chr13_31296152_31296574,prdm8
chr13_31296840_31297844,prdm8
chr13_31369491_31370279,rrp12
chr13_31376991_31377346,ubtd1a
chr13_31378133_31378984,ubtd1a
chr13_31389332_31390445,si:dkey-15f17.8
chr13_31389332_31390445,zdhhc16a
chr13_31396479_31398150,pgam1a
chr13_31401944_31402286,tdrd9
chr13_31434918_31435554,rtn1a
chr13_31440070_31441180,rtn1a
chr13_31469611_31470587,rtn1a
chr13_31471048_31471385,rtn1a
chr13_31519223_31519576,pcnx4
chr13_31520040_31521054,pcnx4
chr13_31543816_31544480,dhrs7
chr13_31545294_31546999,ppm1aa
chr13_3154535_3155745,pkdcca
chr13_31603644_31604596,six6a
chr13_31621367_31622385,six1a
chr13_31623003_31623260,six1a
chr13_31646123_31647302,six4a
chr13_31648012_31648619,mnat1
chr13_31686987_31688284,slc38a6
chr13_31686987_31688284,trmt5
chr13_31716168_31717327,prkcha
chr13_31756682_31757441,hif1aa
chr13_31937669_31938681,utp25
chr13_32144129_32144548,osr1
chr13_32445877_32446897,nt5c1ba
chr13_32453677_32454884,rdh14a
chr13_32577022_32577311,kcns3a
chr13_32625273_32626560,wdr35
chr13_32635577_32636318,matn3b
chr13_32635577_32636318,si:ch211-206k20.5
chr13_32647509_32648665,bend3
chr13_32649227_32649436,bend3
chr13_32725333_32726318,pdss2
chr13_32739686_32740757,sobpa
chr13_32807090_32808107,slc66a3
chr13_32898352_32900963,rock2a
chr13_32905364_32906600,si:dkey-18j18.3
chr13_32906829_32907089,si:dkey-18j18.3
chr13_329094_330166,ddx21
chr13_33024099_33024887,arg2
chr13_33054340_33055154,rdh12
chr13_33054340_33055154,vti1b
chr13_33055411_33056276,rdh12
chr13_33114604_33115511,zfyve26
chr13_33117145_33117778,si:ch211-10a23.2
chr13_33134294_33134989,plek2
chr13_33169956_33170920,fbln5
chr13_33206947_33208301,trip11
chr13_33226668_33227544,golga5
chr13_33245237_33246655,ndufaf1
chr13_33245237_33246655,rtf1
chr13_33255532_33257223,nusap1
chr13_33255532_33257223,oip5
chr13_33266964_33267723,oip5-as1
chr13_33268182_33269362,oip5-as1
chr13_33268182_33269362,tmem39b
chr13_33281595_33282392,ccdc28b
chr13_33297911_33299023,iqcc
chr13_33303808_33304604,dcdc2b
chr13_33316721_33317606,tmem234
chr13_33318242_33318559,tmem234
chr13_33361788_33362422,zgc:172120
chr13_33363140_33363446,zgc:172120
chr13_33367910_33369086,brf1a
chr13_33398176_33399993,btbd6a
chr13_33461706_33462223,ftr81
chr13_33606412_33608373,cfl1l
chr13_33638512_33639245,rrbp1a
chr13_33639650_33640046,rrbp1a
chr13_33654369_33656100,mgme1
chr13_33654369_33656100,snx5
chr13_33667473_33667987,si:dkey-76k16.5
chr13_33671188_33672244,zgc:163030
chr13_33683368_33684050,cst3
chr13_33699890_33700768,mad2l1bp
chr13_33703163_33703381,macrod2
chr13_33703705_33704238,macrod2
chr13_337807_338628,zgc:171534
chr13_33822337_33822749,flrt3
chr13_34688785_34690247,tasp1
chr13_34793215_34793860,ism1
chr13_34857872_34858618,sptlc3
chr13_349704_350315,si:ch1073-291c23.2
chr13_350980_351409,si:ch1073-291c23.2
chr13_3516043_3516837,prkn
chr13_3517186_3517692,prkn
chr13_35338952_35339963,jag1b
chr13_35472174_35472899,slx4ip
chr13_35497296_35497895,srd5a2b
chr13_35527056_35529025,memo1
chr13_35760408_35761155,erlec1
chr13_35764767_35766027,agpat4
chr13_35855849_35857024,kcnk1b
chr13_35891340_35892465,tacc3
chr13_35906408_35908491,mycla
chr13_35924810_35925088,mfsd2aa
chr13_35925257_35926175,mfsd2aa
chr13_35955138_35956426,si:ch211-67f13.7
chr13_35976771_35977184,zgc:153911
chr13_36049824_36050925,lgmn
chr13_36140861_36141621,med6
chr13_36264233_36264929,slc8a3
chr13_36318498_36319613,cox16
chr13_36390400_36391910,actn1
chr13_36438016_36439036,dcaf5
chr13_36439350_36439570,dcaf5
chr13_36439823_36440386,dcaf5
chr13_36525232_36526413,pacs2
chr13_36533808_36535328,srsf5a
chr13_36565395_36566923,synj2bp
chr13_36584455_36584676,gmfb
chr13_36585183_36586409,gmfb
chr13_36595283_36596365,cnih1
chr13_36621314_36622442,cdkn3
chr13_36662782_36664691,sos2
chr13_36679928_36681029,dmac2l
chr13_36679928_36681029,l2hgdh
chr13_36681298_36681502,dmac2l
chr13_36702608_36703584,cdkl1
chr13_36760866_36761661,map4k5
chr13_36764466_36765021,atl1
chr13_36797488_36799043,sav1
chr13_36862478_36863204,pygl
chr13_36909602_36911334,trim9
chr13_36922705_36923407,tmx1
chr13_36957048_36958426,frmd6
chr13_37040634_37041292,esr2b
chr13_37272565_37272906,gphb5
chr13_37464346_37466330,ppp2r5eb
chr13_37474664_37475257,wdr89
chr13_37599913_37600758,snapc1b
chr13_37607617_37608464,ifi45
chr13_37619952_37620469,zgc:152791
chr13_37630534_37631036,ifi46
chr13_37642792_37643214,si:dkey-188i13.9
chr13_37649449_37649715,si:dkey-188i13.10
chr13_37653442_37654685,si:dkey-188i13.11
chr13_38106_39325,gtf2a1l
chr13_38212056_38212903,zgc:171579
chr13_38225464_38226496,si:dkeyp-4c7.3
chr13_38791379_38792156,lmbrd1
chr13_38813978_38814950,col19a1
chr13_39159555_39160046,col9a1b
chr13_39160656_39161027,col9a1b
chr13_39188424_39189166,fam135a
chr13_39235686_39236194,zgc:172136
chr13_3935999_3936697,ncoa4
chr13_3938200_3938674,yipf3
chr13_39531684_39532793,marveld1
chr13_39830269_39830992,zgc:171482
chr13_39946537_39947890,sfrp5
chr13_40282222_40283096,zgc:123010
chr13_40315159_40316492,pyroxd2
chr13_40334171_40336132,slc25a28
chr13_40401180_40402008,nkx3.3
chr13_40402313_40402516,nkx3.3
chr13_40411290_40412010,nkx2.3
chr13_40436925_40437990,got1
chr13_40497590_40499297,cnnm1
chr13_40500174_40500470,cnnm1
chr13_40691776_40693096,hps1
chr13_40726358_40727031,st3gal7
chr13_40753855_40754736,morn4
chr13_40770397_40770713,nkx1.2la
chr13_40814737_40816122,prkg1a
chr13_41021237_41021635,dkk1a
chr13_41022210_41022776,dkk1a
chr13_4132801_4134295,tjap1
chr13_41545597_41546916,pcdh15a
chr13_41916540_41917935,cisd1
chr13_41916540_41917935,polr1b
chr13_42011136_42012425,cyp1b1
chr13_420304_422517,lgi1a
chr13_42123945_42124683,cdc42ep3
chr13_4223496_4224080,dnph1
chr13_42244566_42245580,opn3
chr13_4224809_4225493,dnph1
chr13_4224809_4225493,mea1
chr13_42306041_42306710,kmo
chr13_42308052_42308897,ide
chr13_42309110_42310346,ide
chr13_42399983_42400846,march5
chr13_42406551_42407731,cpeb3
chr13_42543476_42544275,si:dkey-221j11.3
chr13_42601861_42602862,mlh1
chr13_42672784_42674331,lrrfip2
chr13_42675735_42676334,mrpl14
chr13_42723826_42724752,capn1a
chr13_42756011_42757149,capn2a
chr13_42757364_42757635,capn2a
chr13_42762017_42762515,cdh23
chr13_4302523_4303850,ppp2r5d
chr13_43148118_43149130,vsir
chr13_43237929_43238756,eif3s6ip
chr13_43399927_43400757,dact2
chr13_43599596_43600143,ablim1a
chr13_43636291_43637434,fam160b1
chr13_43639748_43640584,zfyve21
chr13_4368056_4368773,sft2d1
chr13_43948_45249,ston1
chr13_44737446_44739060,zfand3
chr13_44782108_44782663,btbd9
chr13_44808216_44808885,glo1
chr13_44829930_44831196,si:dkeyp-2e4.6
chr13_44831725_44832122,si:dkeyp-2e4.6
chr13_44843527_44843958,si:dkeyp-2e4.3
chr13_44844781_44845599,si:dkeyp-2e4.3
chr13_44856846_44857482,zbtb8os
chr13_45021269_45023263,khdrbs1a
chr13_4503973_4505747,pde10a
chr13_45063172_45064320,chp1
chr13_45154769_45156007,runx3
chr13_45156339_45156555,runx3
chr13_45200240_45201222,runx3
chr13_45330904_45331932,znfl1g
chr13_45431149_45432029,syf2
chr13_45474401_45475389,rsrp1
chr13_45475907_45476754,mgst3b
chr13_45475907_45476754,rsrp1
chr13_45484674_45485707,tmem50a
chr13_45522808_45523038,rhd
chr13_45523871_45525074,maco1b
chr13_45523871_45525074,rhd
chr13_45582016_45583487,ldlrap1b
chr13_45966886_45967897,olig4
chr13_45979836_45980663,bsdc1
chr13_46177033_46178724,marcksl1a
chr13_46428868_46429740,fgfr2
chr13_4663721_4664510,c1d
chr13_4664770_4665286,c1d
chr13_46712590_46714186,ate1
chr13_4671292_4671962,pla2g12b
chr13_46881388_46882227,slc29a1a
chr13_46883047_46883398,slc29a1a
chr13_46940977_46942458,fbxo5
chr13_46990670_46991788,vip
chr13_47401078_47403643,bcl2l11
chr13_47573166_47573889,lhcgr
chr13_47809815_47810338,zmp:0000001006
chr13_47809815_47810338,zmp:0000001138
chr13_48057824_48059030,itga9
chr13_48059348_48059552,itga9
chr13_481677_482007,fbxo28
chr13_482216_483618,fbxo28
chr13_48357825_48359543,msh6
chr13_48430154_48431993,fbxo11a
chr13_4847217_4849353,mcu
chr13_4871533_4872468,micu1
chr13_48754730_48756154,ntpcr
chr13_49144433_49145435,disc1
chr13_49168654_49169919,tsnax
chr13_49442590_49445060,irf2bp2a
chr13_49445296_49445854,irf2bp2a
chr13_49584384_49585589,tomm20a
chr13_49726955_49727691,ggps1
chr13_49818506_49819293,b3galnt2
chr13_4991875_4992571,nolc1
chr13_4995136_4995991,mrps6
chr13_5004732_5005295,psap
chr13_501699_502933,degs1
chr13_50199342_50200831,pkz
chr13_50233517_50235293,eif2ak2
chr13_50247327_50248570,gpatch11
chr13_50321577_50322139,mypn
chr13_50322382_50322745,mypn
chr13_50368275_50369158,dnajc12
chr13_50375176_50376727,cox5b2
chr13_50565097_50565461,blnk
chr13_50602385_50602839,mir202
chr13_50614416_50615285,vent
chr13_50623782_50624429,vox
chr13_5063856_5066206,abcg2c
chr13_50777854_50778284,dntt
chr13_51526409_51527341,valopa
chr13_51578601_51578872,nkx6.2
chr13_51579142_51580750,nkx6.2
chr13_51850393_51851324,lbh
chr13_51851656_51852194,lbh
chr13_51901783_51904954,klc1b
chr13_51901783_51904954,mrpl2
chr13_51921677_51922251,srfb
chr13_51922472_51922707,srfb
chr13_51956175_51957442,lclat1
chr13_51972597_51973716,slc30a10
chr13_52006492_52007552,npas4l
chr13_52088273_52089277,tmem254
chr13_532398_533359,nvl
chr13_534024_535089,nvl
chr13_5568744_5570336,meis1b
chr13_5935348_5937180,spred2b
chr13_5977407_5979807,actr2b
chr13_5977407_5979807,phf10
chr13_6080939_6082089,dld
chr13_6082767_6084609,dld
chr13_6086354_6086836,fam120b
chr13_6187470_6187914,ppm1g
chr13_6188334_6190022,ppm1g
chr13_6217815_6220162,apmap
chr13_6217815_6220162,si:zfos-1056e6.1
chr13_6251763_6253230,tuba4l
chr13_6278307_6279851,agpat5
chr13_6280161_6280981,agpat5
chr13_6294910_6295186,angpt2a
chr13_6322764_6324568,mcph1
chr13_6342160_6342729,csmd1a
chr13_637746_638985,slit1a
chr13_645730_646956,tp53bp2a
chr13_672914_673638,cutc
chr13_680325_681027,abcc2
chr13_681558_681905,abcc2
chr13_7048328_7049519,rnaset2
chr13_713557_714117,cox15
chr13_7163662_7164835,gins1
chr13_7233427_7233797,ninl
chr13_7240237_7241324,aifm2
chr13_7291671_7292137,LOC795051
chr13_7386562_7388141,exoc3l4
chr13_7573183_7573974,pitx3
chr13_770649_772108,nrxn1b
chr13_7765869_7767811,h2afy2
chr13_7993_9314,ppp4r3b
chr13_8229329_8230198,si:ch211-250c4.3
chr13_824044_824673,polh
chr13_825818_826584,rn7sk
chr13_829457_829789,gsta.2
chr13_8305914_8306760,galm
chr13_8445664_8446505,epas1b
chr13_856252_856829,zgc:163080
chr13_8621132_8621745,socs5b
chr13_8676551_8677346,prop1
chr13_8692178_8692984,mcfd2
chr13_8693268_8694723,mcfd2
chr13_8776381_8777083,si:ch211-93n23.7
chr13_8838460_8839505,epcam
chr13_8840472_8840964,epcam
chr13_88822_89601,pole2
chr13_8892156_8893078,thada
chr13_89997_91606,pole2
chr13_910151_911144,pcsk2
chr13_911966_912363,pcsk2
chr13_9310358_9311426,mrps26
chr13_9317673_9319060,si:dkey-33c12.3
chr13_9366722_9368939,si:dkey-33c12.4
chr13_9407228_9408621,si:ch211-243o19.4
chr13_9430605_9431546,zgc:123321
chr13_9432308_9432507,zgc:123321
chr13_9548418_9549127,pomk
chr13_9559138_9560276,wdr32
chr13_9818431_9819302,fam45a
chr13_9841150_9842759,prdx3
chr13_9841150_9842759,sfxn4
chr13_9874683_9875852,tm9sf3
chr13_9876285_9876756,tm9sf3
chr14_100383_100703,mir93
chr14_101545_104393,gpc2
chr14_10370946_10372189,fam199x
chr14_10386909_10387562,commd5
chr14_10461328_10461936,cysltr1
chr14_10655807_10658104,atrx
chr14_10761962_10763105,fgf16
chr14_10953145_10954493,zdhhc15b
chr14_1097955_1100198,slc16a2
chr14_11395245_11396506,glod5
chr14_11430477_11430700,irg1l
chr14_11457143_11458250,si:ch211-153b23.4
chr14_1170762_1171574,hopx
chr14_1199873_1201581,arl9
chr14_12019478_12020863,znf711
chr14_12021690_12022057,znf711
chr14_12050344_12052238,zgc:66447
chr14_12070687_12071848,tmsb1
chr14_12105242_12106832,prps1b
chr14_12109086_12109668,kctd12b
chr14_12141521_12143113,hspa9
chr14_12169653_12170946,rhogd
chr14_12172930_12173327,rhogd
chr14_12349_13014,msx1a
chr14_12390297_12392733,magt1
chr14_12390297_12392733,thoc2
chr14_1239925_1241156,adad1
chr14_12836677_12837347,gria3b
chr14_1313014_1313624,il21
chr14_13305_15025,msx1a
chr14_13452168_13453399,pls3
chr14_14314955_14315471,nlgn3a
chr14_1432175_1433079,zgc:152774
chr14_1453520_1454169,pmt
chr14_14567980_14568516,pcdh20
chr14_14576933_14577788,plp1a
chr14_14578521_14579068,plp1a
chr14_14607025_14608222,fut11
chr14_14642840_14643369,znf185
chr14_14658622_14659348,nsdhl
chr14_14686191_14687154,gcna
chr14_14745151_14746967,ogt.1
chr14_14839854_14840711,slbp
chr14_14841066_14842044,slbp
chr14_15064492_15065352,nkx1.2lb
chr14_15155093_15156252,spink2.1
chr14_15155093_15156252,uvssa
chr14_15739411_15740262,neurl1b
chr14_15740553_15740801,neurl1b
chr14_15761880_15763848,dusp1
chr14_15768611_15769278,ergic1
chr14_15956410_15957028,flt4
chr14_15989611_15990448,trim105
chr14_15991182_15991617,trim105
chr14_16021234_16021952,npy7r
chr14_16022206_16022439,npy7r
chr14_16033582_16033855,prelid1a
chr14_16034171_16034833,prelid1a
chr14_16080898_16082773,mxd3
chr14_16083671_16084511,rnf103
chr14_16093308_16094601,immt
chr14_16150705_16151883,ptcd3
chr14_16287536_16289117,prpf19
chr14_16344639_16345104,itln3
chr14_164014_165293,wdr1
chr14_16475979_16477130,canx
chr14_16753450_16754459,mgat4b
chr14_16765327_16766236,sqstm1
chr14_16774690_16775357,mrnip
chr14_16775669_16776121,mrnip
chr14_16809995_16810799,tcirg1b
chr14_17067853_17068764,phox2bb
chr14_17121385_17121872,smtnl1
chr14_17136514_17137330,slc43a3b
chr14_1719063_1719664,trpc7b
chr14_17196748_17197253,rtn4rl2b
chr14_17376233_17376909,spon2b
chr14_17563323_17564603,fgfrl1a
chr14_17587768_17588597,selenot2
chr14_17598680_17599580,rab33a
chr14_1955197_1955406,pcdh2g29
chr14_1958991_1959208,pcdh2g28
chr14_19988_20755,stx18
chr14_2000975_2001647,pcdh2g17
chr14_2004350_2004846,pcdh2g16
chr14_20155383_20155811,fmr1
chr14_20156131_20156973,fmr1
chr14_2032134_2032957,pcdh2g13
chr14_2049905_2050326,pcdh2g10
chr14_2054028_2054453,pcdh2g9
chr14_2059045_2059449,pcdh2g8
chr14_2069753_2069989,pcdh2g7
chr14_2073387_2073632,pcdh2g6
chr14_2077071_2077498,pcdh2g5
chr14_2085021_2085467,pcdh2g4
chr14_20891012_20891956,ids
chr14_20900109_20900581,zgc:162941
chr14_20929496_20931029,zgc:66433
chr14_2093316_2093590,pcdh2g2
chr14_21097847_21098563,rnf20
chr14_21105303_21107373,aldob
chr14_21139846_21141140,maea
chr14_21159157_21160456,zgc:136929
chr14_21237716_21238277,si:ch211-175m2.5
chr14_21238504_21239170,si:ch211-175m2.5
chr14_21238504_21239170,smim19
chr14_213857_215519,nkx3-2
chr14_21617198_21618146,reep2
chr14_2162388_2164239,pcdh2ac
chr14_21669795_21670140,ndufs8b
chr14_21670780_21671336,ndufs8b
chr14_21684869_21686377,ran
chr14_21698910_21699908,stx3a
chr14_21819492_21821283,ctbp1
chr14_21860689_21861755,spon2a
chr14_2187041_2187388,pcdh2ab12
chr14_2189698_2190091,pcdh2ab11
chr14_2192931_2193366,pcdh2ab10
chr14_21931262_21932610,rad9a
chr14_2199435_2199818,pcdh2ab8
chr14_22014248_22015453,ssrp1a
chr14_22016005_22016259,ssrp1a
chr14_2206422_2206737,pcdh2ab6
chr14_2207119_2207348,pcdh2ab6
chr14_22075833_22077585,slc43a1a
chr14_22107957_22108825,med19a
chr14_22109498_22109769,med19a
chr14_22112851_22114003,tmx2a
chr14_22132080_22133171,ccng1
chr14_2214137_2214336,pcdh2ab3
chr14_2214484_2214874,pcdh2ab3
chr14_22151351_22152547,nudcd2
chr14_2216924_2217489,pcdh2ab2
chr14_22171352_22173878,gabrb2a
chr14_2221691_2222298,pcdh2ab1
chr14_22400311_22400644,atp7a
chr14_22456916_22457745,gdf9
chr14_22467328_22467832,nudt22
chr14_22498536_22499832,smyd5
chr14_2267605_2267808,pcdh2aa15
chr14_2318234_2318725,pcdh2aa3
chr14_23593075_23594725,med12
chr14_23687052_23688220,hspa4b
chr14_23709084_23710523,gnpda1
chr14_23716698_23717739,ndfip1
chr14_23736935_23737765,fgf1a
chr14_23800369_23801600,nr3c1
chr14_23970239_23971548,kif3a
chr14_2400944_2402188,si:ch73-233f7.1
chr14_2406734_2407930,vtrna4
chr14_24081470_24082204,msx2a
chr14_24082552_24083302,msx2a
chr14_24094502_24095552,si:ch211-277c7.7
chr14_24095993_24096217,si:ch211-277c7.7
chr14_24109935_24110992,cpeb4a
chr14_24214684_24215841,stc2a
chr14_24240429_24240824,nkx2.5
chr14_24241022_24241593,nkx2.5
chr14_24276383_24278785,LOC107195253
chr14_24276383_24278785,dpf2l
chr14_24390537_24391590,fam13b
chr14_24409732_24410876,cxcl14
chr14_245332_246685,aurkb
chr14_24562378_24563065,mir218a-1
chr14_24760226_24761336,slit3
chr14_2485925_2486770,fgf18a
chr14_2486972_2487931,fgf18a
chr14_25041590_25043122,si:rp71-1d10.5
chr14_250425_251334,tmem107
chr14_25076575_25078745,matr3l1.1
chr14_25098910_25100140,matr3l1.2
chr14_25100802_25101198,matr3l1.2
chr14_25505108_25505767,thoc3
chr14_25576445_25577345,cplx2
chr14_25577736_25578065,cplx2
chr14_25598014_25599316,slc25a48
chr14_25816596_25818137,glra1
chr14_2587440_2588305,fbxw11a
chr14_2588646_2589432,fbxw11a
chr14_25933631_25935487,g3bp1
chr14_25955842_25956959,sparc
chr14_25985099_25987220,atox1
chr14_26093716_26094731,mtnr1al
chr14_2615950_2616722,etf1a
chr14_26223993_26225086,gm2a
chr14_26376184_26377190,emx3
chr14_26391012_26392575,b4galt7
chr14_26399733_26400713,pimr212
chr14_26410752_26412723,tmed9
chr14_26424475_26425530,lman2
chr14_26438524_26439389,gpr137
chr14_26465233_26466177,syvn1
chr14_26466592_26466795,syvn1
chr14_26496615_26498289,smad5
chr14_26498839_26499677,smad5
chr14_26535998_26536722,tgfbi
chr14_26537452_26537974,tgfbi
chr14_26703949_26705135,neurog1
chr14_26715478_26715954,polr2gl
chr14_26719391_26720755,eef1g
chr14_26796582_26796948,klhl4
chr14_26801887_26802134,klhl4
chr14_28001170_28002647,tsc22d3
chr14_28052004_28053009,tsc22d3
chr14_28431875_28433419,nek12
