peak_id,gene_short_name
chr15_31391347_31391793,or111-6
chr15_31409365_31409869,or111-9
chr15_31443583_31443867,or103-4
chr15_31515119_31516812,hmgb1b
chr15_31517434_31517926,hmgb1b
chr15_31589796_31590455,b3glcta
chr15_31735505_31736069,rxfp2b
chr15_31807_32626,cyp2y3
chr15_31910909_31912464,brca2
chr15_32248371_32249552,arfip2a
chr15_323078_323277,elna
chr15_3252553_3252881,stoml3a
chr15_3253380_3253703,stoml3a
chr15_32595440_32596395,frem2b
chr15_32642256_32643132,trpc4b
chr15_32643542_32644249,trpc4b
chr15_32710233_32710796,postnb
chr15_32711373_32711724,postnb
chr15_32797985_32798804,spartb
chr15_3281789_3282525,slc25a15a
chr15_3283990_3285608,foxo1a
chr15_32866827_32867524,dclk1b
chr15_33070691_33072282,mab21l1
chr15_33733590_33734523,trmt9b
chr15_33734860_33735320,trmt9b
chr15_33843081_33843732,inpp5ka
chr15_33864960_33865428,tekt1
chr15_33964040_33965236,lsr
chr15_33966281_33967066,tmem106ba
chr15_33986688_33987854,vwde
chr15_33988337_33988683,vwde
chr15_33988942_33989394,vwde
chr15_34057775_34058335,vwde
chr15_34069347_34070343,arl4aa
chr15_34213618_34214555,etv1
chr15_34417958_34418623,agmo
chr15_34566744_34567499,sostdc1a
chr15_34568120_34568837,crppa
chr15_34568120_34568837,sostdc1a
chr15_34589748_34591209,ankmy2a
chr15_34591967_34592276,tspan13a
chr15_34656966_34658183,bag6
chr15_34658479_34658836,bag6
chr15_34675189_34675760,lta
chr15_34698247_34698724,tnfb
chr15_34699377_34699619,tnfb
chr15_34865270_34866334,sh3bp5la
chr15_34871386_34871925,mgat1a
chr15_34892624_34892841,rnf183
chr15_34893663_34893986,rnf183
chr15_34932829_34933697,dhx16
chr15_34934254_34934681,dhx16
chr15_34939011_34940246,zgc:66024
chr15_34945936_34946366,zgc:55621
chr15_34946746_34947880,zgc:55621
chr15_35042472_35043199,sesn3
chr15_35100414_35101595,bloc1s3
chr15_35101912_35102891,bloc1s3
chr15_35112392_35113004,zgc:55413
chr15_35113520_35113972,zgc:55413
chr15_35211443_35213394,agfg1a
chr15_35223682_35224777,mrpl44
chr15_35251870_35252673,mff
chr15_35253073_35253608,mff
chr15_35253073_35253608,zgc:158328
chr15_3534030_3534742,cog6
chr15_35932522_35933224,rhbdd1
chr15_36156689_36157326,sst1.1
chr15_36247543_36248823,ostn
chr15_36727423_36728306,nphs1
chr15_36941139_36941820,kirrel3l
chr15_3734883_3736941,lpar6a
chr15_37545351_37546357,psenen
chr15_37559160_37560010,hspb6
chr15_37588813_37589920,lin37
chr15_37588813_37589920,proser3
chr15_37850853_37851120,hsc70
chr15_38014434_38015143,si:ch73-380l3.2
chr15_38129407_38130003,si:dkey-24p1.1
chr15_38154464_38155175,irgq2
chr15_38187346_38187817,chrna10a
chr15_38220734_38221698,stim1a
chr15_38858940_38859586,robo2
chr15_3956414_3957059,clrn1
chr15_39602709_39603389,robo1
chr15_39603787_39604403,robo1
chr15_39819408_39820089,robo1
chr15_39971366_39971954,rps5
chr15_39976894_39978017,cab39
chr15_40008047_40009032,itm2ca
chr15_40040213_40041603,lpar5b
chr15_40064906_40065357,gpr55a
chr15_40065719_40065946,gpr55a
chr15_40186903_40188368,efhd1
chr15_40226654_40227154,kcnj13
chr15_403469_403896,nipsnap2
chr15_404389_405193,nipsnap2
chr15_40665078_40666282,fat3a
chr15_41026506_41028187,mtnr1ba
chr15_4123231_4124102,rnf168
chr15_41245122_41246166,smco4
chr15_41310668_41311705,usp16
chr15_41312024_41312298,usp16
chr15_41676707_41677799,spsb4b
chr15_41756089_41756642,ftr72
chr15_41815318_41816045,pxylp1
chr15_418707_420445,psph
chr15_42206723_42207874,pax3b
chr15_42283174_42283920,farsb
chr15_42284226_42284435,farsb
chr15_42560035_42560754,cldn17
chr15_42560035_42560754,zgc:110333
chr15_42582280_42583139,cldn8
chr15_42767243_42769016,slc8a2b
chr15_43007983_43008646,acsl3a
chr15_43092728_43093068,kcne4
chr15_4313052_4314272,ece2b
chr15_4314751_4315304,ece2b
chr15_43164049_43164967,ap1s3a
chr15_43166044_43166561,flj13639
chr15_43237046_43238097,wdfy1
chr15_43283179_43284238,serpine2
chr15_43327425_43328398,prss16
chr15_43332843_43333564,zgc:85932
chr15_43397149_43397680,actn4
chr15_43397899_43399918,actn4
chr15_435853_437397,med17
chr15_43624940_43625798,ctsc
chr15_43768481_43769022,grm5b
chr15_43798836_43799522,tyr
chr15_43905419_43906143,naalad2
chr15_43977441_43978719,chordc1a
chr15_44052090_44053322,lrrc51
chr15_44052090_44053322,numa1
chr15_44077194_44078055,lamtor1
chr15_44093106_44093415,zgc:112998
chr15_4414392_4416062,atp1b3b
chr15_44183898_44184714,zgc:165514
chr15_44249992_44250868,zgc:162962
chr15_44283143_44283854,cwf19l2
chr15_44464963_44465967,aasdhppt
chr15_44600849_44601524,zgc:165508
chr15_44637338_44637774,alp3
chr15_44809803_44810476,gria4a
chr15_4527909_4528714,tfdp2
chr15_45318490_45318988,cd80/86
chr15_45509027_45510405,fgf12b
chr15_45562758_45563025,cldn15lb
chr15_45563427_45563718,cldn15lb
chr15_45591369_45592268,atg16l1
chr15_45640634_45641017,sagb
chr15_4580269_4581179,rffl
chr15_4581330_4582006,rffl
chr15_4615888_4617290,eif4h
chr15_46328791_46329368,si:ch1073-340i21.3
chr15_46329707_46329947,si:ch1073-340i21.3
chr15_46385235_46386169,igsf11
chr15_46718336_46718943,zgc:162872
chr15_46735704_46737122,ilkap
chr15_46779629_46779883,clcn2c
chr15_46828485_46829101,chrd
chr15_46853275_46853845,zgc:153039
chr15_47078853_47080023,cep57
chr15_47161851_47163127,gap43
chr15_47218157_47219432,lsamp
chr15_47338274_47339308,anapc15
chr15_47341896_47342183,folr
chr15_47439287_47439506,phox2a
chr15_47440219_47440859,phox2a
chr15_47497477_47498409,inppl1a
chr15_47501353_47501892,sik3
chr15_47615814_47617678,paf1
chr15_47627157_47627924,gmfg
chr15_47745965_47746865,stard10
chr15_47847040_47848736,eif3k
chr15_47856880_47857874,si:ch1073-429i10.3
chr15_47858591_47858825,si:ch1073-429i10.3
chr15_47864209_47865202,h3f3b.1
chr15_47903533_47904202,otx5
chr15_47928676_47929485,psma6l
chr15_4967169_4967437,lipt2
chr15_4986694_4988682,spcs2
chr15_5015844_5016137,defbl3
chr15_5027471_5028035,abcg1
chr15_5028529_5028898,abcg1
chr15_505397_506121,nudt8
chr15_5115487_5116757,pgm2l1
chr15_5156481_5157613,or128-10
chr15_5171476_5172204,or126-5
chr15_517522_518575,pcsk7
chr15_5178335_5178788,or126-4
chr15_5198509_5198791,or128-9
chr15_5208418_5208806,or128-7
chr15_5223329_5223884,or128-4
chr15_5261990_5263177,or127-1
chr15_5287200_5287399,or122-1
chr15_5297627_5298690,or122-2
chr15_5321326_5321749,or113-1
chr15_5331857_5332889,or113-2
chr15_5466425_5467821,arrb1
chr15_551064_551374,tagln
chr15_5623620_5625342,wdr62
chr15_5720166_5721457,urb1
chr15_5741646_5742613,phkg1a
chr15_575824_576252,cbln20
chr15_576554_576926,cbln20
chr15_5780132_5781311,chchd2
chr15_5797850_5799770,hnrnpl2
chr15_5814466_5815073,rbp2a
chr15_5899844_5902268,get1
chr15_5899844_5902268,si:ch73-281n10.2
chr15_5923532_5924388,sh3bgr
chr15_604181_604440,alox5b.3
chr15_6459636_6460342,bace2
chr15_6652281_6653400,nop53
chr15_6785425_6786074,sirt2
chr15_6786394_6787451,sirt2
chr15_6862555_6863418,meis3
chr15_6945768_6946445,ech1
chr15_6975893_6977131,si:ch73-311h14.2
chr15_704135_704835,zgc:174574
chr15_7175260_7176274,her8.2
chr15_7186667_7187332,her13
chr15_7335517_7337427,slc7a1b
chr15_7711315_7712280,cadm2b
chr15_815521_815720,zgc:113294
chr15_816125_816861,zgc:113294
chr15_8177426_8178008,bach1a
chr15_823112_823978,wu:fc20e06
chr15_8308829_8309688,tnfrsf19
chr15_8394024_8395124,tmem160
chr15_8516372_8517942,npas1
chr15_8767094_8768320,ap2s1
chr15_8855545_8856500,rab4b
chr15_9001620_9002323,rhoub
chr15_9002741_9003327,rhoub
chr15_9031712_9032138,rtn2a
chr15_9053399_9053653,ppm1na
chr15_9272236_9272509,calm3a
chr15_9272778_9273364,calm3a
chr15_9296903_9297649,slc37a4a
chr15_930982_931957,zgc:162936
chr15_9321205_9322309,trappc4
chr15_9327199_9327735,sgcg
chr15_932723_933359,zgc:162936
chr15_9631066_9631743,nars2
chr15_9632427_9632681,nars2
chr15_96666_97954,bace1
chr16_10052610_10053656,cep76
chr16_10071216_10072023,ptpn2a
chr16_10315980_10316517,flot1b
chr16_10318468_10319830,tubb5
chr16_10329237_10329901,mdc1
chr16_10413020_10413672,ino80e
chr16_10422063_10422366,LOC107988037
chr16_10422652_10423208,LOC107988037
chr16_10429430_10430242,vars
chr16_10516291_10517185,abhd16a
chr16_10547098_10548181,g6fl
chr16_10724091_10725119,zgc:165409
chr16_10776144_10777191,atp1a3b
chr16_10836582_10837390,rabac1
chr16_10840656_10841862,dedd1
chr16_11242220_11243691,gsk3ab
chr16_11297508_11298328,znf574
chr16_11483550_11483967,grik5
chr16_11558640_11558946,zgc:198329
chr16_11778487_11780399,pafah1b3
chr16_11798901_11799206,cnfn
chr16_11928953_11929186,cd4-1
chr16_11954822_11955139,cd4-2.1
chr16_11955558_11956205,cd4-2.1
chr16_11963559_11964253,cd4-2.2
chr16_12096542_12097613,pex5
chr16_12235469_12236617,lpcat3
chr16_12239009_12239873,tpi1b
chr16_12240422_12240991,tpi1b
chr16_12265660_12266331,leng8
chr16_12267103_12268214,leng8
chr16_12267103_12268214,zgc:92606
chr16_12280978_12281290,si:dkey-26c10.5
chr16_12285466_12286314,si:dkey-26c10.5
chr16_12511885_12512711,cox6b2
chr16_12521354_12522190,rasip1
chr16_12632357_12633250,nat14
chr16_12723212_12723917,sbk3
chr16_12730145_12731303,epn1
chr16_12809416_12810132,isoc2
chr16_12812059_12813244,u2af2a
chr16_13424236_13425355,pitpnc1b
chr16_13612095_13614549,dbpb
chr16_13680120_13680958,ube2s
chr16_13685284_13686206,josd2
chr16_13817138_13819017,flcn
chr16_13817138_13819017,leng9
chr16_13854530_13856131,zgc:174888
chr16_13860025_13860645,grwd1
chr16_13880075_13881275,cdc42ep5
chr16_13882873_13883123,atg12
chr16_13883527_13884335,atg12
chr16_13921263_13921760,rcvrn2
chr16_13963938_13965608,zgc:162509
chr16_13965889_13966539,zgc:162509
chr16_14009255_14010805,fdps
chr16_14073659_14074819,trim109
chr16_14075171_14075448,trim109
chr16_14166623_14168357,LOC100537860
chr16_14201005_14201790,dap3
chr16_14247976_14249641,polr3c
chr16_14247976_14249641,rnf115
chr16_1425_2578,cdkal1
chr16_14396450_14397195,crabp2a
chr16_14397635_14398188,crabp2a
chr16_14586920_14587479,dscc1
chr16_14587961_14588996,deptor
chr16_14587961_14588996,dscc1
chr16_1502104_1503214,sim1a
chr16_15096887_15098161,mrpl13
chr16_15262327_15264009,sntb1
chr16_15386838_15388006,has2
chr16_15561464_15561741,mir461
chr16_16151786_16152562,fabp11b
chr16_16181702_16182499,stmn2a
chr16_16211571_16212859,upp1
chr16_16225826_16227091,gra
chr16_16236908_16238302,rbm12b
chr16_16529461_16530299,ccdc12
chr16_16701605_16701862,c4b
chr16_16825894_16827521,kcnj14
chr16_16967974_16968235,si:ch211-120k19.1
chr16_16968665_16969134,si:ch211-120k19.1
chr16_16977083_16978823,rpl18
chr16_17071386_17072619,tnfrsf1a
chr16_17197218_17197780,gapdh
chr16_17207739_17207995,wu:fj39g12
chr16_17251151_17253111,gtf3c6
chr16_17251151_17253111,nop2
chr16_17257544_17258214,emg1
chr16_17345001_17345522,zyx
chr16_17345940_17346479,zyx
chr16_17577334_17578790,casp2
chr16_17586246_17587649,m6pr
chr16_17659527_17660701,ccdc106a
chr16_17706344_17706864,mir190b
chr16_17713364_17715632,si:dkey-87o1.2
chr16_17713364_17715632,zgc:174935
chr16_17763376_17764469,them4
chr16_18534705_18535014,rxrbb
chr16_18535183_18536899,rxrbb
chr16_18973957_18974317,slc6a19b
chr16_19028868_19029747,rapgef5b
chr16_19536308_19536881,sp8b
chr16_19637112_19638009,macc1
chr16_19732236_19733272,twist1b
chr16_19889940_19891042,hdac9b
chr16_20037854_20038737,ahr1a
chr16_20160851_20161076,c16h2orf66
chr16_20161542_20161960,c16h2orf66
chr16_20167454_20168215,hacl1
chr16_20293543_20295236,fkbp14
chr16_20293543_20295236,plekha8
chr16_20496379_20497402,cpvl
chr16_20738389_20739390,LOC572950
chr16_20738389_20739390,jazf1b
chr16_20869482_20870325,tax1bp1b
chr16_20870786_20871375,hibadhb
chr16_20870786_20871375,tax1bp1b
chr16_20894933_20895195,hoxa13b
chr16_20895586_20896523,hoxa13b
chr16_20904453_20905513,hoxa10b
chr16_20904453_20905513,hoxa11b
chr16_20907740_20908213,mir196d
chr16_20909633_20910913,hoxa10b
chr16_20909633_20910913,hoxa11b
chr16_20909633_20910913,mir196d
chr16_20912109_20912431,mir196d
chr16_20913391_20913987,hoxa10b
chr16_20913391_20913987,mir196d
chr16_20915050_20915912,hoxa9b
chr16_20925845_20926132,hoxa2b
chr16_20926422_20927429,hoxa2b
chr16_20929463_20929678,mir196d
chr16_20933182_20934006,skap2
chr16_20934330_20934587,skap2
chr16_20938487_20939243,mir196d
chr16_21037944_21038170,snx10b
chr16_21424828_21425505,gsdmeb
chr16_21488468_21489705,mpp6a
chr16_217756_218406,nrsn1
chr16_21776845_21777774,cops7a
chr16_21784591_21785512,si:ch73-86n18.1
chr16_21810542_21810886,dicp3.3
chr16_21887991_21888190,dicp3.1
chr16_21911323_21912453,setdb1b
chr16_21917710_21918819,znf687a
chr16_22193665_22194500,il6r
chr16_22194814_22195101,il6r
chr16_22345338_22345588,zgc:123238
chr16_22385462_22386066,tuft1a
chr16_22683241_22683471,s100t
chr16_22713213_22713777,si:ch211-105c13.3
chr16_22730116_22730364,tlr19
chr16_22774975_22775782,pbxip1b
chr16_22780873_22781498,lenep
chr16_22864519_22865101,flad1
chr16_22865506_22866282,flad1
chr16_23086670_23088010,efna3b
chr16_23282391_23282998,efna1b
chr16_23303347_23304037,slc50a1
chr16_23383137_23384191,krtcap2
chr16_23397630_23397931,s100a10b
chr16_23430889_23431236,icn
chr16_23486378_23486577,icn2
chr16_23495205_23496459,snx27b
chr16_23531183_23531918,adar
chr16_23797008_23797657,rps27.2
chr16_23799412_23800839,rab13
chr16_23837331_23838086,nbn
chr16_238658_239382,LOC553446
chr16_23890024_23891770,gtpbp10
chr16_23913848_23914072,apoa4b.1
chr16_23960470_23960984,apoeb
chr16_23971925_23972578,apoc1
chr16_23975527_23975751,apoc4
chr16_23978711_23979066,apoa2
chr16_23984204_23984805,apoc2
chr16_24134815_24135741,bcam
chr16_24194151_24195393,rps19
chr16_24516974_24518727,cadm4
chr16_24549696_24550174,si:ch211-79k12.1
chr16_24560291_24561447,si:ch211-79k12.2
chr16_24597521_24598111,si:dkey-56f14.4
chr16_24598545_24599837,si:dkey-56f14.4
chr16_24611557_24613267,fxyd6l
chr16_24642321_24643014,fxyd6l
chr16_24655589_24656394,pon1
chr16_24660660_24661693,pon3.2
chr16_24668238_24668769,pon3.1
chr16_24672266_24674046,pon2
chr16_24683966_24684771,ywhabl
chr16_24880057_24880274,mirlet7d-1
chr16_24880807_24881509,mirlet7d-1
chr16_24898002_24898770,mir125a-1
chr16_24946099_24946340,has1
chr16_24977849_24978985,si:dkeyp-84f3.5
chr16_25010772_25012518,znf1035
chr16_25084689_25085614,prss1
chr16_25106971_25108487,zgc:66448
chr16_25163135_25164574,znf576.2
chr16_25183936_25185064,hcst
chr16_25195155_25196499,tyrobp
chr16_25232051_25233609,zgc:110182
chr16_25234323_25234666,zgc:110182
chr16_25258745_25259561,fbxo32
chr16_25316210_25317113,dync1i1
chr16_25340254_25342469,mir30b
chr16_25340254_25342469,mir30d
chr16_25367281_25368362,rbfa
chr16_25380045_25381133,adnp2a
chr16_25399264_25400375,zgc:136493
chr16_25534609_25535568,dtnbp1a
chr16_25534609_25535568,mylipb
chr16_25535674_25536190,mylipb
chr16_2558397_2559923,adcy3a
chr16_25597128_25598207,fam8a1b
chr16_25607855_25609840,zgc:110410
chr16_25607855_25609840,zhx2a
chr16_2565093_2565755,preb
chr16_25662924_25664571,derl1
chr16_25662924_25664571,nsmce2
chr16_25679798_25680988,tomm40
chr16_25760055_25760637,cblc
chr16_25829552_25829908,irge4
chr16_26020453_26021865,mrpl17
chr16_26231909_26232820,arhgef1b
chr16_262779_263696,slc6a3
chr16_26438904_26440164,trim35-28
chr16_26448830_26449793,epb41b
chr16_2649663_2650457,LOC797125
chr16_2649663_2650457,lyplal1
chr16_26536859_26537273,sgk2b
chr16_26676190_26677028,esrp1
chr16_26765977_26767038,gem
chr16_26773274_26773552,cdh17
chr16_26774031_26774230,cdh17
chr16_26820020_26820724,pdp1
chr16_26846260_26847268,trim35-29
chr16_26855288_26856292,ino80c
chr16_27222824_27224872,alg2
chr16_27222824_27224872,sec61b
chr16_27345317_27345656,nr4a3
chr16_27383562_27384034,stx17
chr16_27441103_27442691,erp44
chr16_27441103_27442691,invs
chr16_27542756_27544246,tex10
chr16_27563163_27564607,zgc:153215
chr16_27603384_27604344,si:ch211-197h24.9
chr16_27614617_27615365,glipr2l
chr16_27748747_27749440,steap4
chr16_2807104_2808289,tgfb2
chr16_28269591_28270779,mindy3
chr16_28578048_28579359,nmt2
chr16_28593221_28594309,rpp38
chr16_28596344_28597131,acbd7
chr16_28601792_28602650,crot
chr16_28658088_28658527,abcb4
chr16_2869971_2870645,cdcp1a
chr16_28726953_28728030,dcst2
chr16_28753966_28754558,s100v1
chr16_28791480_28792323,zgc:171704
chr16_28855487_28856229,syt11b
chr16_28856963_28857897,syt11b
chr16_28881096_28881392,chtopb
chr16_2898939_2899761,lars2
chr16_28993161_28994176,gon4l
chr16_28994384_28994876,gon4l
chr16_29024944_29025978,gpatch4
chr16_29145986_29146654,mef2d
chr16_29215330_29215710,mir9-1
chr16_29277027_29277280,rhbg
chr16_29302622_29303107,hapln2
chr16_29303548_29304009,hapln2
chr16_29375703_29377280,isg20l2
chr16_29375703_29377280,rrnad1
chr16_29386942_29387295,s100a1
chr16_29404229_29405242,tlr18
chr16_29451477_29452755,si:ch211-113g11.6
chr16_29458408_29458817,lingo4b
chr16_29492722_29493636,ctsk
chr16_29509017_29509254,ctss2.1
chr16_29513502_29514147,ctss2.2
chr16_29526514_29527312,onecutl
chr16_29527858_29528487,onecutl
chr16_29556586_29557409,hormad1
chr16_29558192_29559178,hormad1
chr16_29585395_29587126,mcl1b
chr16_29650302_29651087,tmod4
chr16_29689512_29691441,lysmd1
chr16_29689512_29691441,scnm1
chr16_29710500_29711156,tnfaip8l2b
chr16_29713261_29714139,tnfaip8l2b
chr16_30117488_30118108,sema6e
chr16_30420123_30421429,cct3
chr16_30433770_30434715,pdia7
chr16_30563798_30564497,lmna
chr16_30576176_30576879,mc2r
chr16_30603574_30605094,fam210ab
chr16_30655444_30656421,ldlrad4b
chr16_3066917_3068251,cyb5r4
chr16_30868840_30869870,ptk2ab
chr16_30999899_31000892,dgat1b
chr16_31001181_31001417,dgat1b
chr16_31188163_31188862,scrt1b
chr16_31434471_31435261,zgc:194210
chr16_31435463_31436098,zgc:194210
chr16_31451649_31452699,csnk2a1
chr16_31511546_31511933,ndrg1b
chr16_31524706_31525335,ccn4b
chr16_31598423_31598847,tg
chr16_31661945_31662144,wu:fd46c06
chr16_31662509_31662982,wu:fd46c06
chr16_31676566_31676870,c1r
chr16_31686769_31687348,c1s
chr16_31717270_31718062,rbp5
chr16_31826333_31827736,mlf2
chr16_31916834_31917496,rbfox1l
chr16_31919263_31919782,rbfox1l
chr16_31921771_31922370,rps9
chr16_31941963_31943665,phc1
chr16_31975983_31976630,styk1b
chr16_32008112_32008635,gstk4
chr16_32013121_32014108,gstk1
chr16_32014271_32014694,gstk1
chr16_32051020_32052430,leng1
chr16_32081805_32082745,prpf31
chr16_32127474_32128581,cnot3a
chr16_32151697_32152030,gprc6a
chr16_32152363_32152807,gprc6a
chr16_32183629_32184750,kpna5
chr16_32183629_32184750,zufsp
chr16_32203453_32204721,rwdd1
chr16_32220634_32221856,calhm5.1
chr16_32222280_32222507,calhm5.1
chr16_32232570_32233852,calhm6
chr16_32236947_32237245,klhl32
chr16_32237816_32238295,klhl32
chr16_32304321_32305878,mms22l
chr16_32582451_32582941,fbxl4
chr16_32662068_32662857,coq3
chr16_32671374_32673495,pnisr
chr16_32728903_32729536,si:dkey-165n16.1
chr16_32736186_32736772,zgc:172323
chr16_32748944_32749788,prdm13
chr16_32975273_32976090,me1
chr16_32995258_32995986,prss35
chr16_33105298_33105965,pnrc2
chr16_33106463_33106849,pnrc2
chr16_33111308_33111754,cnr2
chr16_33120896_33122132,akirin1
chr16_33484282_33485500,pou3f1
chr16_33488898_33489413,pou3f1
chr16_33590251_33590996,pou3f1
chr16_33592680_33594365,pou3f1
chr16_33650030_33651352,utp11
chr16_33805719_33806557,rspo1
chr16_33901500_33902384,gnl2
chr16_33929300_33930136,dnali1
chr16_33930643_33931430,dnali1
chr16_33930643_33931430,snip1
chr16_33937025_33937299,gpn2
chr16_33938083_33938918,gpn2
chr16_33987699_33988151,pigv
chr16_33991716_33993286,zdhhc18a
chr16_34046187_34047193,tent5ba
chr16_34111162_34112646,tcea3
chr16_34160603_34161239,oprd1b
chr16_34194240_34195332,rcc1
chr16_34283882_34285582,phactr4b
chr16_34523173_34523834,paqr7b
chr16_35329161_35330094,ptprub
chr16_35378848_35379531,si:dkey-34d22.2
chr16_35400629_35402081,rab42b
chr16_35413999_35415200,taf12
chr16_35426544_35427194,ctps1b
chr16_35534906_35535634,cited4b
chr16_35585829_35587324,scmh1
chr16_35661181_35662077,map7d1a
chr16_35904084_35905261,sh3d21
chr16_35974854_35975514,eva1ba
chr16_35975916_35976242,eva1ba
chr16_36117607_36118381,mrps15
chr16_36126450_36127626,sh3bp5b
chr16_36196235_36197066,capn7
chr16_36747760_36748659,decr1
chr16_36944948_36946392,aldh5a1
chr16_36978989_36979756,snrnp48
chr16_37891384_37892274,cep162
chr16_38067113_38068149,plekho1b
chr16_38118333_38119989,pogzb
chr16_38137407_38138524,selenbp1
chr16_38158135_38158953,pi4kb
chr16_38159447_38160255,pi4kb
chr16_38201071_38202153,myo1eb
chr16_38239807_38240548,prune
chr16_38277039_38277721,bnipl
chr16_38333047_38334155,cdc42se1
chr16_38336970_38338094,gabpb2b
chr16_38338331_38338671,gabpb2b
chr16_38350024_38351190,elp6
chr16_38358449_38359326,zgc:113232
chr16_38359831_38360121,zgc:113232
chr16_38393394_38393699,cd83
chr16_38394212_38394683,cd83
chr16_384480_384941,irx4a
chr16_38553226_38554512,rspo2
chr16_38628365_38629269,eif3ea
chr16_38659146_38659868,emc2
chr16_38921646_38922193,LOC107988034
chr16_38939317_38941116,eny2
chr16_39131203_39131872,gdf6a
chr16_39146510_39147171,sybu
chr16_39194814_39195803,ebag9
chr16_39196291_39197098,zdhhc3a
chr16_39241346_39242606,zgc:77056
chr16_39266827_39267641,gpd1l
chr16_39476983_39478190,stt3b
chr16_39478693_39478920,stt3b
chr16_39570138_39571108,tgfbr2b
chr16_39858617_39859870,rbms3
chr16_40024716_40025224,hint3
chr16_40042968_40043840,trmt11
chr16_40130850_40132037,cenpw
chr16_40300874_40301638,rspo3
chr16_40340156_40341028,mettl6
chr16_40458103_40459230,plekhf2
chr16_40508297_40508987,nagpa
chr16_40560313_40561345,tp53inp1
chr16_40574451_40576221,ccne2
chr16_40953860_40955694,gbp
chr16_41014333_41014595,dek
chr16_41014865_41015934,dek
chr16_41130929_41132083,ptpn23a
chr16_4138314_4138917,mtf1
chr16_41487328_41488181,cmtm6
chr16_41503442_41504467,cmtm7
chr16_41517015_41517214,si:dkey-11p23.7
chr16_41517257_41517689,si:dkey-11p23.7
chr16_41534901_41536389,rpp25l
chr16_41569407_41569666,aste1a
chr16_41804177_41805035,psmc4
chr16_41808091_41808694,si:dkey-199f5.7
chr16_4182045_4183359,yrdc
chr16_41873613_41874229,scn1ba
chr16_41989896_41990585,pycard
chr16_42003973_42004543,caspa
chr16_42013760_42014109,etv2
chr16_42017791_42018366,fli1b
chr16_4202640_4203368,rrp15
chr16_42055410_42056270,zp3d.2
chr16_42065901_42066706,zp3d.1
chr16_42150914_42153430,dyrk1b
chr16_42185385_42186500,fbl
chr16_42237624_42238473,zgc:162160
chr16_42306179_42306825,ppox
chr16_42481167_42481776,herpud2
chr16_42523270_42524017,tbx20
chr16_42524655_42525494,tbx20
chr16_42667194_42668037,dpy19l1l
chr16_42771814_42772045,si:ch211-135n15.2
chr16_42829160_42830500,polr3glb
chr16_42871830_42872976,txnipb
chr16_42894404_42894722,hjv
chr16_42896993_42898694,mir92b
chr16_42932911_42933677,thbs3a
chr16_42964738_42965310,mtx1a
chr16_43011090_43011636,nudt17
chr16_43025438_43026464,si:dkey-7j14.5
chr16_43040642_43041581,si:dkey-7j14.6
chr16_43076906_43078406,rundc3b
chr16_43138550_43140101,dbf4
chr16_43138550_43140101,slc25a40
chr16_4317156_4318091,vegfaa
chr16_43232784_43233700,cldn12
chr16_43344524_43345305,mrpl32
chr16_43344524_43345305,psma2
chr16_43347400_43348439,ccdc127a
chr16_43367346_43367749,rnf144b
chr16_43368265_43369147,rnf144b
chr16_43400468_43401503,sqlea
chr16_43543801_43545123,oxr1a
chr16_44126873_44127952,zfpm2a
chr16_44298407_44298918,dpys
chr16_44673089_44673949,dcaf13
chr16_44678092_44678826,zgc:101716
chr16_44767447_44768077,upk1a
chr16_44899944_44900909,rbm42
chr16_44905655_44906042,cd22
chr16_4496785_4497702,ttc29
chr16_45001427_45001996,sult2st3
chr16_45041735_45043278,tmem147
chr16_45069121_45070003,gapdhs
chr16_45225121_45225714,fxyd1
chr16_45235832_45236208,si:dkey-33i11.4
chr16_45288276_45288823,hpn
chr16_45289314_45289553,hpn
chr16_4531135_4532065,tfpt
chr16_45337060_45338174,dnase2
chr16_45398028_45398771,rgl2
chr16_45455705_45456552,syngap1b
chr16_45693045_45693850,smg5
chr16_45854578_45855531,ntrk1
chr16_45921227_45921536,rbm8a
chr16_45921690_45923088,rbm8a
chr16_45930465_45931748,otud7b
chr16_46000231_46001553,mtmr11
chr16_4609215_4610441,arnt
chr16_46205417_46206430,bola1
chr16_46293912_46295361,nr2f5
chr16_4640074_4640794,cyp4t8
chr16_46401293_46402478,rpz
chr16_46409900_46410833,rpz2
chr16_46429882_46430081,rpz6
chr16_46430228_46430692,rpz6
chr16_46459352_46459749,rpz3
chr16_46492521_46493058,rpz5
chr16_46497017_46498089,rpz4
chr16_46572330_46573019,zgc:174938
chr16_46665513_46667321,ubqln4
chr16_46683863_46684077,lamtor2
chr16_46684395_46685138,lamtor2
chr16_46695249_46695787,rab25b
chr16_46724607_46725551,rab11al
chr16_46790617_46790830,LOC100535095
chr16_4694493_4695564,mecr
chr16_47202575_47203626,LOC100148066
chr16_47206537_47207499,ica1
chr16_4721428_4721811,smpdl3b
chr16_47300892_47301543,mios
chr16_47426009_47426753,sept7b
chr16_47427310_47427587,sept7b
chr16_47428066_47429152,slc25a32b
chr16_4769413_4770943,rpa2
chr16_4769413_4770943,ube3d
chr16_4834565_4836371,tpbgb
chr16_48400087_48401296,eif3ha
chr16_48429470_48431091,rad21a
chr16_48460249_48462144,ext1a
chr16_48615922_48617448,pbx2
chr16_48713548_48714877,brd2b
chr16_49601403_49602219,si:dkey-82o10.4
chr16_49645892_49646878,efhb
chr16_49645892_49646878,rab5ab
