peak_id,gene_short_name
chr16_28601801_28602604,crot
chr16_28658186_28658483,abcb4
chr16_2869994_2870618,cdcp1a
chr16_28727045_28728039,dcst2
chr16_28754156_28754376,s100v1
chr16_28791476_28792260,zgc:171704
chr16_28855487_28856243,syt11b
chr16_28881118_28881383,chtopb
chr16_2899105_2899747,lars2
chr16_28993217_28993904,gon4l
chr16_28994550_28994984,gon4l
chr16_29025156_29025927,gpatch4
chr16_29146117_29146613,mef2d
chr16_29215387_29215677,mir9-1
chr16_29276940_29277434,rhbg
chr16_29302667_29303043,hapln2
chr16_29375722_29376966,isg20l2
chr16_29375722_29376966,rrnad1
chr16_29404829_29405038,tlr18
chr16_29451564_29452725,si:ch211-113g11.6
chr16_29458419_29458768,lingo4b
chr16_29492751_29493576,ctsk
chr16_29513691_29514168,ctss2.2
chr16_29527852_29528457,onecutl
chr16_29557054_29557278,hormad1
chr16_29585407_29587073,mcl1b
chr16_29650348_29651064,tmod4
chr16_29689695_29691405,lysmd1
chr16_29689695_29691405,scnm1
chr16_29713450_29714104,tnfaip8l2b
chr16_30117064_30117730,sema6e
chr16_30420472_30421429,cct3
chr16_30433941_30434669,pdia7
chr16_30563882_30564459,lmna
chr16_30582959_30584049,mc5rb
chr16_30603596_30604698,fam210ab
chr16_30655451_30656351,ldlrad4b
chr16_3066969_3068213,cyb5r4
chr16_30868974_30869864,ptk2ab
chr16_31000041_31000731,dgat1b
chr16_31188305_31188803,scrt1b
chr16_31434723_31435012,zgc:194210
chr16_31435649_31436091,zgc:194210
chr16_31451673_31452663,csnk2a1
chr16_31511521_31511903,ndrg1b
chr16_31524777_31525312,ccn4b
chr16_31598382_31599033,tg
chr16_31685747_31686156,c1s
chr16_31686949_31687190,c1s
chr16_31717332_31718046,rbp5
chr16_31826385_31826651,mlf2
chr16_31826909_31827518,mlf2
chr16_31914575_31914930,rbfox1l
chr16_31916875_31917194,rbfox1l
chr16_31919407_31920243,rbfox1l
chr16_31921786_31922375,rps9
chr16_31942143_31943470,phc1
chr16_31976034_31976284,styk1b
chr16_32008187_32008507,gstk4
chr16_32013319_32014110,gstk1
chr16_32014404_32014691,gstk1
chr16_32051025_32052164,leng1
chr16_32081812_32082704,prpf31
chr16_32127517_32128579,cnot3a
chr16_32151497_32152174,gprc6a
chr16_32152381_32152580,gprc6a
chr16_32183778_32184611,kpna5
chr16_32183778_32184611,zufsp
chr16_32203822_32204580,rwdd1
chr16_32220712_32221840,calhm5.1
chr16_32232585_32233834,calhm6
chr16_32236950_32237275,klhl32
chr16_32237838_32238890,klhl32
chr16_32304332_32305878,mms22l
chr16_32582518_32582912,fbxl4
chr16_32583328_32583550,fbxl4
chr16_32671563_32673119,pnisr
chr16_32729070_32729401,si:dkey-165n16.1
chr16_32736239_32736438,zgc:172323
chr16_32747556_32747996,prss35
chr16_32748906_32749779,prdm13
chr16_32748906_32749779,prss35
chr16_32975291_32976071,me1
chr16_32995258_32995912,prdm13
chr16_32995258_32995912,prss35
chr16_33105297_33105904,pnrc2
chr16_33111482_33111720,cnr2
chr16_33120917_33122094,akirin1
chr16_33416274_33416983,pou3f1
chr16_33592734_33593932,pou3f1
chr16_33650040_33651346,utp11
chr16_33805760_33806530,rspo1
chr16_33901633_33902337,gnl2
chr16_33929540_33930124,dnali1
chr16_33930663_33931182,dnali1
chr16_33930663_33931182,snip1
chr16_33937019_33937396,gpn2
chr16_33938106_33938748,gpn2
chr16_33987713_33988148,pigv
chr16_33991731_33991931,zdhhc18a
chr16_33992193_33993210,zdhhc18a
chr16_34046175_34047216,tent5ba
chr16_34111292_34112642,tcea3
chr16_34160671_34161193,oprd1b
chr16_34194329_34195154,rcc1
chr16_34213565_34214101,tcea3
chr16_34284043_34285592,phactr4b
chr16_34379178_34379732,tcea3
chr16_34523322_34523645,paqr7b
chr16_35329304_35330102,ptprub
chr16_35378854_35379161,si:dkey-34d22.2
chr16_35400681_35400972,rab42b
chr16_35401208_35401490,rab42b
chr16_35414136_35415137,taf12
chr16_35415752_35416079,taf12
chr16_35426662_35427172,ctps1b
chr16_35534965_35535644,cited4b
chr16_35585862_35587329,scmh1
chr16_35661209_35661919,map7d1a
chr16_35903811_35904393,sh3d21
chr16_35904874_35905185,sh3d21
chr16_35974902_35975516,eva1ba
chr16_35975985_35976275,eva1ba
chr16_36117601_36118362,mrps15
chr16_36126554_36127596,sh3bp5b
chr16_36196275_36196875,capn7
chr16_36747861_36748662,decr1
chr16_36834445_36834646,pnp4b
chr16_36945059_36946005,aldh5a1
chr16_36979139_36979747,snrnp48
chr16_37891394_37891900,cep162
chr16_38067121_38068154,plekho1b
chr16_38118342_38119814,pogzb
chr16_38137436_38138389,selenbp1
chr16_38159490_38160112,pi4kb
chr16_38201524_38201878,myo1eb
chr16_38239807_38240520,prune
chr16_38277103_38277386,bnipl
chr16_38333207_38334111,cdc42se1
chr16_38337321_38337970,gabpb2b
chr16_38350082_38351016,elp6
chr16_38358116_38359387,zgc:113232
chr16_38359918_38360117,zgc:113232
chr16_38394227_38394697,cd83
chr16_384526_385036,irx4a
chr16_38553235_38553832,rspo2
chr16_38554020_38554478,rspo2
chr16_38628408_38629260,eif3ea
chr16_38659149_38659676,emc2
chr16_38922036_38922517,LOC107988034
chr16_38939547_38940857,eny2
chr16_39131211_39131866,gdf6a
chr16_39146509_39147132,sybu
chr16_39194818_39195796,ebag9
chr16_39196299_39197101,zdhhc3a
chr16_39241451_39242435,zgc:77056
chr16_39266848_39267366,gpd1l
chr16_39477011_39478145,stt3b
chr16_39570220_39571027,tgfbr2b
chr16_39858666_39859896,rbms3
chr16_40024725_40025061,hint3
chr16_40043030_40043822,trmt11
chr16_40130929_40132002,cenpw
chr16_40300946_40301301,rspo3
chr16_40340148_40340625,mettl6
chr16_40458108_40459187,plekhf2
chr16_40508316_40508960,nagpa
chr16_40560333_40560811,tp53inp1
chr16_40575134_40576219,ccne2
chr16_40953874_40955117,gbp
chr16_41014371_41015889,dek
chr16_41131095_41131761,ptpn23a
chr16_4138325_4138918,mtf1
chr16_41487510_41488123,cmtm6
chr16_41503441_41504431,cmtm7
chr16_41517156_41517734,si:dkey-11p23.7
chr16_41534894_41535817,rpp25l
chr16_41536106_41536383,rpp25l
chr16_41570296_41570495,aste1a
chr16_41804308_41805015,psmc4
chr16_41808082_41808468,si:dkey-199f5.7
chr16_4182218_4183336,yrdc
chr16_41873756_41874038,scn1ba
chr16_41973973_41974421,si:ch211-225p5.8
chr16_41990040_41990484,pycard
chr16_42003967_42004595,caspa
chr16_42013766_42014099,etv2
chr16_42017914_42018341,fli1b
chr16_4202592_4203120,rrp15
chr16_42065952_42066682,zp3d.1
chr16_42150860_42153425,dyrk1b
chr16_42185387_42186447,fbl
chr16_42237817_42238418,zgc:162160
chr16_42306294_42306812,ppox
chr16_42481186_42481589,herpud2
chr16_42523312_42523953,tbx20
chr16_42524674_42525274,tbx20
chr16_42667282_42667991,dpy19l1l
chr16_42771819_42772018,si:ch211-135n15.2
chr16_42829229_42829855,polr3glb
chr16_42871686_42872996,txnipb
chr16_42892869_42893216,hjv
chr16_42894409_42894689,hjv
chr16_42897045_42898045,mir92b
chr16_42898327_42898665,mir92b
chr16_42933051_42933520,thbs3a
chr16_42964854_42965277,mtx1a
chr16_43011151_43011612,nudt17
chr16_43025576_43026337,si:dkey-7j14.5
chr16_43040753_43041550,si:dkey-7j14.6
chr16_43076821_43078366,rundc3b
chr16_43138713_43140032,dbf4
chr16_43138713_43140032,slc25a40
chr16_4317130_4318085,vegfaa
chr16_43232906_43233600,cldn12
chr16_43344408_43345264,mrpl32
chr16_43344408_43345264,psma2
chr16_43347620_43347836,ccdc127a
chr16_43367337_43367756,rnf144b
chr16_43368320_43369137,rnf144b
chr16_43400358_43401467,sqlea
chr16_43543973_43544974,oxr1a
chr16_44126927_44127940,zfpm2a
chr16_44297477_44298029,dpys
chr16_44298404_44299467,dpys
chr16_44673084_44673952,dcaf13
chr16_44678111_44678756,zgc:101716
chr16_44767462_44768023,upk1a
chr16_44899834_44900396,rbm42
chr16_44900615_44900963,rbm42
chr16_44905820_44906052,cd22
chr16_4497000_4497203,ttc29
chr16_45001451_45002013,sult2st3
chr16_45041878_45042364,tmem147
chr16_45069346_45069997,gapdhs
chr16_45225385_45225704,fxyd1
chr16_45235787_45236198,si:dkey-33i11.4
chr16_45288342_45288786,hpn
chr16_45289316_45289541,hpn
chr16_4531135_4532015,tfpt
chr16_45337038_45338154,dnase2
chr16_45398141_45398693,rgl2
chr16_45455886_45456552,syngap1b
chr16_45693159_45693777,smg5
chr16_45854629_45855175,ntrk1
chr16_45855380_45855579,ntrk1
chr16_45921822_45922571,rbm8a
chr16_45930493_45931706,otud7b
chr16_46000417_46001527,mtmr11
chr16_4609350_4610420,arnt
chr16_46205936_46206274,bola1
chr16_46293655_46295318,nr2f5
chr16_4640075_4640794,cyp4t8
chr16_46401277_46402460,rpz
chr16_46409954_46410695,rpz2
chr16_46429872_46430869,rpz6
chr16_46459584_46459985,rpz3
chr16_46492627_46493043,rpz5
chr16_46497030_46498055,rpz4
chr16_46572516_46572959,zgc:174938
chr16_46665627_46666697,ubqln4
chr16_46684207_46685043,lamtor2
chr16_46695366_46695763,rab25b
chr16_46724688_46725385,rab11al
chr16_46790517_46790958,LOC100535095
chr16_4694482_4695449,mecr
chr16_47203198_47204257,LOC100148066
chr16_47206530_47207381,ica1
chr16_4721498_4721762,smpdl3b
chr16_47301046_47301529,mios
chr16_47426149_47426683,sept7b
chr16_47427300_47427552,sept7b
chr16_47428554_47429125,slc25a32b
chr16_4769416_4770945,rpa2
chr16_4769416_4770945,ube3d
chr16_4835228_4836382,tpbgb
chr16_48400293_48400751,eif3ha
chr16_48429505_48431097,rad21a
chr16_48460273_48461669,ext1a
chr16_48616038_48616541,pbx2
chr16_48713546_48714832,brd2b
chr16_49601517_49602146,si:dkey-82o10.4
chr16_49646007_49646660,efhb
chr16_49646007_49646660,rab5ab
chr16_49647259_49647790,rab5ab
chr16_50006203_50007456,ube2e2
chr16_50088968_50089605,nr1d2a
chr16_50180819_50181288,lim2.5
chr16_50181773_50182286,lim2.5
chr16_50228817_50229674,etfb
chr16_50289655_50290055,hamp
chr16_50433824_50434897,zgc:110372
chr16_5104953_5105700,bckdhb
chr16_5106115_5106396,bckdhb
chr16_51071884_51073030,LOC567622
chr16_51151438_51152369,ago1
chr16_51154559_51155450,dhdds
chr16_51180156_51182176,hmgn2
chr16_51271719_51272138,serpinb1l1
chr16_51288637_51288934,zgc:173729
chr16_51407292_51407763,si:ch211-107n13.1
chr16_51408207_51408943,si:ch211-107n13.1
chr16_5142423_5143432,ttk
chr16_5153623_5154140,dctn3
chr16_5156052_5157649,elovl4a
chr16_51736387_51736987,col27a1a
chr16_51889209_51890125,rpl28
chr16_51890517_51890873,rpl28
chr16_51966134_51967039,pdcl
chr16_51967192_51967400,pdcl
chr16_5201916_5202786,soga3a
chr16_52343082_52343448,ifnlr1
chr16_52343663_52344078,ifnlr1
chr16_5238619_5239331,echdc1
chr16_52511790_52512352,fabp10a
chr16_52646276_52647198,ubr5
chr16_52732891_52733685,azin1a
chr16_52747802_52748125,atp6v1c1a
chr16_52770718_52771475,baalca
chr16_52846216_52847225,cep72
chr16_52966369_52967385,brd9
chr16_52966369_52967385,trip13
chr16_52998724_52999070,nkd2a
chr16_52999365_53000054,nkd2a
chr16_52999365_53000054,nkd2b
chr16_53125201_53126014,zgc:158766
chr16_53277988_53279042,ptdss1a
chr16_53455248_53456356,rbm24b
chr16_53488737_53489838,grinab
chr16_53589299_53590073,gpatch3
chr16_53590385_53591025,gpatch3
chr16_53603434_53604179,sacm1lb
chr16_53685213_53685548,ggctb
chr16_53686222_53686468,ggctb
chr16_53799337_53800193,znrf2b
chr16_53917472_53919471,fzd1
chr16_54094016_54094974,cdk14
chr16_54209035_54210105,xrcc1
chr16_54263134_54263448,drd2l
chr16_54263901_54264147,drd2l
chr16_54303226_54303893,ethe1
chr16_54405798_54406083,osr2
chr16_54455403_54455661,pklr
chr16_54497609_54498235,clk2b
chr16_54510886_54512357,fzd6
chr16_54512866_54513325,fzd6
chr16_54639722_54640771,spag1b
chr16_54641190_54641857,fbxo43
chr16_54641190_54641857,spag1b
chr16_54691078_54692057,gnrhr3
chr16_54780224_54780897,si:zfos-1192g2.3
chr16_54799450_54800842,khdc4
chr16_54828751_54830068,pabpc1a
chr16_54875082_54875688,nr0b2a
chr16_54941994_54942644,tmem222a
chr16_54942969_54943176,tmem222a
chr16_54970926_54971936,wdtc1
chr16_55028426_55028858,zgc:114181
chr16_55058716_55059136,LOC792958
chr16_55078085_55079243,azi2
chr16_55121966_55122969,cmc1
chr16_55123682_55124263,cmc1
chr16_55168043_55168463,eomesb
chr16_55258787_55259649,iqgap3
chr16_5597213_5598064,zgc:91890
chr16_562541_563451,irx2a
chr16_564167_564372,irx2a
chr16_5677835_5678468,zgc:158689
chr16_5720825_5721521,ndufa3
chr16_6205283_6206367,ctnnb1
chr16_6335778_6336127,cmtm8b
chr16_6336594_6337151,cmtm8b
chr16_6377493_6377788,scgn
chr16_6390548_6391382,ndufb9
chr16_6424506_6425067,mboat1
chr16_66862_69168,sox4b
chr16_6750358_6751385,znf236
chr16_6821872_6822071,mbpb
chr16_6849069_6849751,mbpb
chr16_6943643_6944470,eaf1
chr16_6943643_6944470,pmvk
chr16_7153526_7154511,bmper
chr16_7238834_7239592,nt5c3a
chr16_7242465_7243265,sri
chr16_7378834_7379570,atg5
chr16_7378834_7379570,med18
chr16_7379827_7380053,atg5
chr16_7380242_7380605,atg5
chr16_7443148_7443588,prdm1a
chr16_7653722_7654425,popdc3
chr16_7662470_7662778,bves
chr16_7703387_7704263,cnot10
chr16_7791885_7793613,trim71
chr16_7836191_7836417,mir138-2
chr16_7836903_7837174,mir138-2
chr16_7984539_7985140,ano10a
chr16_7985335_7986334,ano10a
chr16_8132000_8132983,snrka
chr16_813323_814000,irx1a
chr16_8139156_8139704,pomgnt2
chr16_8280723_8281033,entpd3
chr16_8342615_8343148,ddc
chr16_8662489_8663727,cobl
chr16_9453288_9453730,prpf3
chr16_9454348_9454547,prpf3
chr16_9539417_9539717,ca14
chr16_9579969_9580834,taf2
chr16_9609270_9610063,enpp2
chr16_9675769_9676078,mal2
chr16_9725792_9726255,pip5k1ab
chr16_9761745_9762548,psmd4b
chr16_9778874_9779797,zgc:92912
chr16_9830272_9830630,grhl2a
chr16_9896767_9898088,ncalda
chr16_9979667_9980593,id4
chr17_10024472_10025691,cfl2
chr17_10059450_10060220,baz1a
chr17_10073521_10074679,srp54
chr17_10073521_10074679,zgc:109986
chr17_10090500_10091189,sec23a
chr17_10241969_10242440,clec14a
chr17_10317884_10318278,foxa1
chr17_10497746_10498424,mipol1
chr17_10501376_10501724,tyro3
chr17_1063635_1064318,gchfr
chr17_10737742_10738430,jmjd7
chr17_10737742_10738430,tbpl2
chr17_10748250_10749152,zgc:113944
chr17_10813209_10814037,fbxo34
chr17_10837993_10838760,lgals3b
chr17_11015243_11016046,dact1
chr17_11329158_11330208,irf2bpl
chr17_113663_114404,arhgap11a
chr17_11367981_11368609,si:ch211-185a18.2
chr17_11371467_11371727,timm9
chr17_11372457_11372864,timm9
chr17_11417407_11419300,arid4a
chr17_11439058_11439924,psma3
chr17_11500284_11500738,efcab2
chr17_1174681_1175141,dnajc17
chr17_12057834_12058631,smyd3
chr17_12057834_12058631,tfb2m
chr17_12138372_12138961,sccpdha.2
chr17_12159165_12159806,sccpdha.1
chr17_122487_122709,actc1b
chr17_12384908_12385558,snap25b
chr17_12407983_12408837,khk
chr17_12497281_12498152,emilin1b
chr17_12657921_12658740,gpn1
chr17_12695938_12696501,stmn4l
chr17_12698061_12698619,stmn4l
chr17_12712349_12712854,il17a/f1
chr17_12737174_12737721,lrrc57
chr17_12763675_12764523,brms1la
chr17_12942292_12943768,nfkbiab
chr17_12966417_12967044,psma6a
chr17_12967663_12968238,psma6a
chr17_13005887_13006736,ppp2r3c
chr17_13006979_13007406,ppp2r3c
chr17_13026310_13026765,fam177a1
chr17_13027134_13027423,fam177a1
chr17_13088422_13089566,gemin2
chr17_13099089_13099824,pnn
chr17_131139_131687,zgc:77287
chr17_1322489_1323076,adssl1
chr17_1323437_1323908,adssl1
chr17_132443_133660,zgc:77287
chr17_134700_136455,klhdc2
chr17_1359809_1360409,siva1
chr17_14451192_14451827,jkamp
chr17_1453012_1453222,akt1
chr17_14614446_14614885,sdsl
chr17_14670579_14671442,ppp1r13ba
chr17_14704420_14705296,ptp4a2a
chr17_14711795_14712517,cx28.6
chr17_14784128_14784337,rtraf
chr17_14886475_14887243,ptger2a
chr17_14964310_14966308,gpr137c
chr17_15029041_15029723,ero1a
chr17_15148715_15149466,gch1
chr17_15156110_15156428,LOC100499487
chr17_15156797_15157033,LOC100499487
chr17_15188851_15189613,wdhd1
chr17_15216056_15216260,gnpnat1
chr17_15229069_15230599,styx
chr17_15381861_15382873,zgc:85722
chr17_15433136_15433641,fabp7a
chr17_15528023_15528950,fyna
chr17_15534823_15536025,marcksb
chr17_15546629_15547242,col10a1a
chr17_15611544_15611782,fhl5
chr17_15639262_15640386,fut9a
chr17_15666926_15667516,manea
chr17_15746267_15746795,cx52.7
chr17_15747742_15748337,cx52.7
chr17_15787952_15788403,rragd
chr17_15845371_15845950,gabrr2a
chr17_15898409_15899560,syne3
chr17_16089594_16090573,znf395a
chr17_1632224_1633089,srp14
chr17_16323878_16325234,hmbox1a
chr17_16341593_16342734,kcnk13a
chr17_16423501_16424645,efcab11
chr17_16564932_16565595,foxn3
chr17_16753403_16754523,ston2
chr17_16755021_16755453,ston2
chr17_16873193_16873609,dio2
chr17_1702996_1703432,xgb
chr17_17447755_17448045,nrxn3a
chr17_17764230_17765100,alkbh1
chr17_17764230_17765100,slirp
chr17_17804300_17805120,sptlc2a
chr17_17948074_17948731,hhipl1
chr17_17954803_17955957,ccdc85ca
chr17_18031047_18032282,setd3
chr17_18116999_18117978,bcl11ba
chr17_18796595_18797399,vrk1
chr17_18797928_18798145,vrk1
chr17_18888828_18889078,ak7b
chr17_18897276_18898266,galcb
chr17_19345006_19345636,gsc
chr17_19462782_19463309,dicer1
chr17_19480297_19481193,kif11
chr17_19498572_19499406,slc22a15
chr17_19535178_19535544,cyp26c1
chr17_19625875_19626602,reep3a
chr17_19630149_19630704,rgs7a
chr17_20143604_20143999,actn2b
chr17_20217389_20218467,mgmt
chr17_20235898_20236444,bnip4
chr17_20237587_20238262,smndc1
chr17_20286907_20287869,add3b
chr17_2039242_2040337,spint1a
chr17_20499109_20499416,neurl1ab
chr17_20499684_20500377,neurl1ab
chr17_20569585_20570064,zgc:162183
chr17_2063656_2064166,zgc:162989
chr17_20638584_20638990,npy4r
chr17_20639162_20639679,npy4r
chr17_20666470_20666913,slc16a9a
chr17_20694867_20696131,ccdc6a
chr17_20922903_20923793,cdk1
chr17_20978129_20979308,phyhipla
chr17_21065613_21066283,vsx1
chr17_21102110_21102344,entpd6
chr17_21125903_21126830,pygb
chr17_2126221_2127129,zfyve19
chr17_21277987_21278694,hspa12a
chr17_21294944_21295254,eno4
chr17_21368441_21368646,shtn1
chr17_21417139_21418417,atp6v1ba
chr17_21441457_21442915,vax1
chr17_21783478_21784228,hmx2
chr17_21792464_21793306,hmx3a
chr17_21817196_21817513,ikzf5
chr17_21887683_21888178,plekha1a
chr17_21918947_21919636,htra1a
chr17_22072130_22072467,nphp1
chr17_22102363_22102907,malb
chr17_22577051_22577776,yipf4
chr17_22688729_22689875,birc6-as2
chr17_22759712_22760788,ttc27
chr17_22826453_22826695,mir456
chr17_22826851_22827109,mir456
chr17_23146160_23146663,rasgrp3
chr17_23310814_23311510,ppp1r3ca
chr17_23445921_23446925,pcgf5a
chr17_23556199_23556817,pank1a
chr17_23572841_23573437,mir107b
chr17_23673265_23674966,ptena
chr17_23727312_23728083,minpp1a
chr17_23728345_23728630,minpp1a
chr17_23729327_23730139,zgc:91976
chr17_23770431_23771071,kcnk18
chr17_23781746_23782471,slc18a2
chr17_23926327_23927047,pex13
chr17_24063858_24064742,b3gnt2b
chr17_24287379_24288233,otx1
chr17_24293626_24294548,otx1
chr17_24317314_24317938,otx1
chr17_24318517_24318916,otx1
chr17_24438587_24439715,mdh1ab
chr17_24445154_24446609,ugp2b
chr17_24520733_24521530,peli1b
chr17_24603661_24604657,zmpste24
chr17_24613135_24613600,atp5if1b
chr17_24614927_24615685,rpl13a
chr17_24618440_24618957,commd9
chr17_24684196_24684908,morn2
chr17_24684196_24684908,znf593
chr17_24687125_24688134,selenon
chr17_24717237_24718403,mtfr1l
chr17_24809114_24810035,spdya
chr17_24819849_24820893,trmt61b
chr17_24821337_24822100,trmt61b
chr17_24821337_24822100,wdr43
chr17_24843364_24843678,cx34.4
chr17_24847811_24848078,cx35.4
chr17_24848308_24849007,cx35.4
chr17_24866160_24867166,hmgcl
chr17_24877642_24878927,zbtb8a
chr17_24890562_24891028,gale
chr17_24891653_24892481,gale
chr17_24919949_24920153,zgc:193593
chr17_25187111_25187820,cln8
chr17_25302744_25303413,ppie
chr17_25332511_25332765,tmem54a
chr17_25382151_25382647,lck
chr17_25382836_25383131,lck
chr17_25396940_25397295,zgc:154055
chr17_25413810_25414895,tdh2
chr17_25425762_25426597,srrm1
chr17_25444224_25444587,clic4
chr17_25563398_25564124,qrsl1
chr17_25563398_25564124,rtn4ip1
chr17_25587585_25588112,si:ch211-214p16.1
chr17_25588348_25588556,si:ch211-214p16.2
chr17_25589745_25590407,iars2
chr17_25630322_25630984,rab3gap2
chr17_25648360_25649173,ppp1cb
chr17_25677015_25677566,kcnh1a
chr17_2572876_2573076,zgc:173556
chr17_2578622_2578890,zp3.1
chr17_25831362_25831713,hhat
chr17_25833151_25834637,acss1
chr17_2584322_2584582,zp3
chr17_26604259_26605039,fam149b1
chr17_26610132_26610933,mrpl57
chr17_26611805_26612321,ttc7b
chr17_26720611_26721169,calm1a
chr17_26721733_26722169,calm1a
chr17_26803071_26804011,pgrmc2
chr17_26814362_26815105,asmt2
chr17_26827822_26829087,jade1
chr17_26867473_26868152,si:dkey-221l4.10
chr17_26925911_26927064,rcan3
chr17_26935000_26935438,nipal3
chr17_27047906_27048675,cnksr1
chr17_27161373_27161768,rps6ka1
chr17_27235257_27235929,asap3
chr17_27272865_27273578,id3
chr17_2734296_2734495,kcnk10b
chr17_27401444_27401646,mir124-4
chr17_27418331_27419457,ythdf2
chr17_27419950_27420267,ythdf2
chr17_27434358_27434871,vgll2b
chr17_27456790_27457138,ctsl.1
chr17_27544933_27545333,pacrg
chr17_27723075_27723832,qkia
chr17_28101311_28102586,kdm1a
chr17_28101311_28102586,tmem30b
chr17_28609846_28611005,mis18bp1
chr17_28611395_28611883,mis18bp1
chr17_28628422_28628621,heatr5a
chr17_28674536_28675326,hectd1
chr17_28704672_28705552,ap4s1
chr17_28706651_28707996,strn3
chr17_28796887_28797514,scfd1
chr17_28811051_28811901,g2e3
chr17_29118855_29119583,foxg1a
chr17_29248274_29249532,traf3
chr17_29270369_29271446,rcor1
chr17_29275890_29277485,ankrd9
chr17_29311899_29312608,tecpr2
chr17_29319415_29319690,ptpreb
chr17_29876928_29877257,esrrga
chr17_29877716_29877968,esrrga
chr17_29878155_29879132,esrrga
chr17_30204371_30204746,spata17
chr17_30205184_30205444,spata17
chr17_30472874_30473494,si:ch211-175f11.5
chr17_3051173_3051624,tunar
chr17_30520277_30521233,itsn2b
chr17_30748833_30749371,ldah
chr17_30843552_30844419,tpp1
chr17_30861834_30863375,yy1a
chr17_30894018_30894641,degs2
chr17_30975255_30976188,evla
chr17_31058376_31059216,eml1
chr17_31184936_31185499,disp2
chr17_31211461_31212489,rpusd2
chr17_31221172_31222413,ccdc32
chr17_31221172_31222413,pcmtl
chr17_3126716_3128525,zgc:136872
chr17_31360285_31361011,ivd
chr17_31362589_31363724,itpka
chr17_31611161_31612504,adprhl2
chr17_31611161_31612504,si:dkey-170l10.1
chr17_31621466_31622695,cinp
chr17_31659059_31659822,vsx2
chr17_31665362_31665886,vsx2
chr17_31667797_31668526,vsx2
chr17_31673917_31674575,vsx2
chr17_31694444_31695380,lin52
chr17_31711365_31712178,pomt2
chr17_31718516_31719375,dtd2
chr17_31718516_31719375,nubpl
chr17_31818894_31819910,abraxas2
chr17_31820388_31820674,abraxas2
chr17_31820388_31820674,eef1akmt2
chr17_32369705_32370433,klf11b
chr17_32425878_32426388,grhl1
chr17_32499892_32500715,ywhaqb
chr17_32530760_32531206,gcfc2
chr17_32531437_32532031,gcfc2
chr17_32571280_32571701,eva1a
chr17_32620574_32621178,xkr5b
chr17_32622693_32623189,ctsba
chr17_32778742_32779711,smyd2a
chr17_33157774_33158482,snx9a
chr17_33295934_33296961,dnajc27
chr17_33375255_33375839,zgc:162964
chr17_33414084_33415868,ccdc28a
chr17_33414084_33415868,snap23.1
chr17_33494035_33494405,pth2
chr17_33494649_33494983,pth2
chr17_33719003_33720072,fut8a
chr17_3390933_3391482,sntg2
chr17_33999406_34000559,gphna
chr17_34185673_34185989,mpp5a
chr17_34186339_34187389,mpp5a
chr17_34243744_34244458,eif2s1a
chr17_34805401_34806168,id2a
chr17_35096578_35097823,asap2a
chr17_35237772_35238474,itgb1bp1
chr17_35243589_35244523,iah1
chr17_35278435_35279200,adam17a
chr17_35317366_35318322,rnf144aa
chr17_35360985_35361432,rsad2
chr17_35880497_35882238,sox11a
chr17_36528798_36529176,colec11
chr17_36817582_36818726,myo6b
chr17_36895946_36896762,mapre3a
chr17_36935842_36936836,dpysl5a
chr17_36987957_36989213,dnmt3ab
chr17_36997956_36998669,dnmt3ab
chr17_37054212_37055084,dnmt3ab
chr17_37151873_37152181,dtnbb
chr17_37213588_37214317,kif3cb
chr17_37215514_37215926,slc30a1b
chr17_37227611_37228291,hadhab
chr17_37298924_37299508,ptgr2
chr17_37395057_37395656,crip1
chr17_37474252_37475378,crip2
chr17_37795534_37796010,zfp36l1a
chr17_37932123_37933208,plekhh1
chr17_38029991_38031043,slc25a21
chr17_38243866_38244393,pax9
chr17_38253733_38254203,nkx2.9
chr17_38254721_38255118,nkx2.9
chr17_38261872_38262658,nkx2.1
chr17_38295506_38296071,mbip
chr17_38573434_38573893,sptb
chr17_38886746_38887838,slc24a4a
chr17_39183779_39185177,crim1
chr17_39242175_39242386,zgc:174356
chr17_39697277_39698290,eprs
chr17_3993598_3994558,tmx4
chr17_4030353_4030552,hao1
chr17_40878987_40880098,supt7l
chr17_40989847_40990472,mrpl33
chr17_41080818_41081038,rbks
chr17_41081469_41082130,babam2
chr17_41081469_41082130,rbks
chr17_41302214_41302832,fosl2
chr17_41337084_41337639,mocs1
chr17_41463561_41464264,insm1b
chr17_41991951_41992678,kiz
chr17_42096728_42097308,nkx2.4a
chr17_42212922_42213480,nkx2.2a
chr17_42214166_42214803,nkx2.2a
chr17_42218379_42218778,nkx2.2a
chr17_42274219_42274465,pax1a
chr17_42274888_42275382,pax1a
chr17_4230906_4231505,bmp2a
chr17_4232115_4232725,bmp2a
chr17_4244924_4245555,gdf3
chr17_42567938_42568622,foxa2
chr17_42841937_42842897,mocs3
chr17_43011740_43012396,gskip
chr17_43012879_43013933,gskip
chr17_43022338_43022563,zgc:193725
chr17_43031515_43032697,isca2
chr17_43031515_43032697,npc2
chr17_4317755_4318593,napba
chr17_43427153_43428585,plk4
chr17_43468231_43468859,chmp3
chr17_43517201_43517669,mrpl35
chr17_43594113_43594972,zfyve28
chr17_43595175_43595773,zfyve28
chr17_43622777_43624027,rtkn2a
chr17_43659516_43660728,adob
chr17_43665741_43666610,egr2a
chr17_43677264_43677751,egr2a
chr17_4368162_4369437,crls1
chr17_43862830_43863848,ahsa1b
