peak_id,gene_short_name
chr14_10655688_10658089,atrx
chr14_10761799_10763108,fgf16
chr14_10953105_10954652,zdhhc15b
chr14_1097794_1100216,slc16a2
chr14_11395240_11396501,glod5
chr14_11430546_11430755,irg1l
chr14_11457125_11458182,si:ch211-153b23.4
chr14_1170676_1171582,hopx
chr14_1199853_1201596,arl9
chr14_12019288_12020871,znf711
chr14_12050341_12052213,zgc:66447
chr14_12070697_12071841,tmsb1
chr14_12105195_12106838,prps1b
chr14_12109086_12109691,kctd12b
chr14_12141667_12143296,hspa9
chr14_12169656_12171061,rhogd
chr14_12361_13009,msx1a
chr14_12390292_12392818,magt1
chr14_12390292_12392818,thoc2
chr14_1239902_1241188,adad1
chr14_12836249_12837350,gria3b
chr14_1313307_1313532,il21
chr14_13315_15006,msx1a
chr14_13452216_13453399,pls3
chr14_14314910_14315408,nlgn3a
chr14_1432280_1433082,zgc:152774
chr14_1453520_1454155,pmt
chr14_14567970_14568543,pcdh20
chr14_14576889_14578078,plp1a
chr14_14578521_14579072,plp1a
chr14_14593243_14594056,plp1a
chr14_14607034_14608223,fut11
chr14_14642815_14643369,znf185
chr14_14658591_14659348,nsdhl
chr14_14686191_14687155,gcna
chr14_14745125_14746926,ogt.1
chr14_14841085_14842203,slbp
chr14_15064493_15065370,nkx1.2lb
chr14_15155060_15155959,spink2.1
chr14_15155060_15155959,uvssa
chr14_15739375_15740265,neurl1b
chr14_15761885_15764018,dusp1
chr14_15768585_15769270,ergic1
chr14_15956377_15957010,flt4
chr14_15988966_15990483,trim105
chr14_16021458_16021948,npy7r
chr14_16022157_16022455,npy7r
chr14_16033516_16033860,prelid1a
chr14_16034114_16034814,prelid1a
chr14_16080995_16082775,mxd3
chr14_16083676_16084527,rnf103
chr14_16093251_16094614,immt
chr14_16150595_16151952,ptcd3
chr14_16287524_16289260,prpf19
chr14_16344777_16345033,itln3
chr14_164017_165300,wdr1
chr14_16475859_16477143,canx
chr14_16753450_16754464,mgat4b
chr14_16765255_16766357,sqstm1
chr14_16774645_16775362,mrnip
chr14_16775809_16776056,mrnip
chr14_16810002_16810776,tcirg1b
chr14_17067843_17068730,phox2bb
chr14_17121473_17121927,smtnl1
chr14_17122501_17122788,smtnl1
chr14_17136541_17137289,slc43a3b
chr14_1719265_1719556,trpc7b
chr14_17196737_17197246,rtn4rl2b
chr14_17376077_17376738,spon2b
chr14_17563295_17564605,fgfrl1a
chr14_17587729_17588611,selenot2
chr14_17598608_17599584,rab33a
chr14_1955058_1955401,pcdh2g29
chr14_1958989_1959224,pcdh2g28
chr14_2001027_2001634,pcdh2g17
chr14_20024_20710,stx18
chr14_20155349_20155818,fmr1
chr14_20156127_20156998,fmr1
chr14_2032095_2032941,pcdh2g13
chr14_2049741_2050307,pcdh2g10
chr14_2054022_2054444,pcdh2g9
chr14_2059021_2059449,pcdh2g8
chr14_2069511_2069953,pcdh2g7
chr14_2073473_2073696,pcdh2g6
chr14_2077176_2077518,pcdh2g5
chr14_2084997_2085458,pcdh2g4
chr14_20890942_20891967,ids
chr14_20900096_20900637,zgc:162941
chr14_20929498_20931029,zgc:66433
chr14_21097837_21098566,rnf20
chr14_21105556_21107371,aldob
chr14_21139822_21141135,maea
chr14_21159137_21160443,zgc:136929
chr14_21237705_21238277,si:ch211-175m2.5
chr14_21238527_21239154,si:ch211-175m2.5
chr14_21238527_21239154,smim19
chr14_213743_215510,nkx3-2
chr14_21616594_21618528,reep2
chr14_2162425_2164303,pcdh2ac
chr14_21670768_21671910,ndufs8b
chr14_21684902_21686406,ran
chr14_21698729_21699880,stx3a
chr14_21819492_21821253,ctbp1
chr14_21860691_21861736,spon2a
chr14_2186984_2187445,pcdh2ab12
chr14_2189699_2190094,pcdh2ab11
chr14_2192952_2193376,pcdh2ab10
chr14_21931352_21932935,rad9a
chr14_2199384_2199813,pcdh2ab8
chr14_22014248_22015451,ssrp1a
chr14_22016011_22016246,ssrp1a
chr14_2206089_2206726,pcdh2ab6
chr14_22075798_22077608,slc43a1a
chr14_22107790_22108827,med19a
chr14_22109375_22109737,med19a
chr14_22112858_22114006,tmx2a
chr14_22132078_22133176,ccng1
chr14_22151361_22152547,nudcd2
chr14_2216670_2217506,pcdh2ab2
chr14_22171349_22173879,gabrb2a
chr14_2221683_2222277,pcdh2ab1
chr14_22400300_22400607,atp7a
chr14_22456929_22457748,gdf9
chr14_22467322_22468008,nudt22
chr14_22498533_22499199,smyd5
chr14_2267662_2268007,pcdh2aa15
chr14_23593222_23594750,med12
chr14_23687177_23688225,hspa4b
chr14_23709090_23710403,gnpda1
chr14_23716154_23716361,ndfip1
chr14_23716731_23717739,ndfip1
chr14_23736935_23737754,fgf1a
chr14_23800355_23801584,nr3c1
chr14_23970197_23971510,kif3a
chr14_2400170_2400373,si:ch73-233f7.1
chr14_2400941_2402163,si:ch73-233f7.1
chr14_2406732_2407930,vtrna4
chr14_24081469_24082235,msx2a
chr14_24082606_24083310,msx2a
chr14_24094502_24095518,si:ch211-277c7.7
chr14_24095964_24096223,si:ch211-277c7.7
chr14_24109311_24110981,cpeb4a
chr14_24214682_24215838,stc2a
chr14_24240425_24240797,nkx2.5
chr14_24241023_24241601,nkx2.5
chr14_24276424_24278825,LOC107195253
chr14_24276424_24278825,dpf2l
chr14_24390537_24391597,fam13b
chr14_24409725_24410878,cxcl14
chr14_245430_246681,aurkb
chr14_24562284_24563082,mir218a-1
chr14_24760224_24761339,slit3
chr14_2485921_2488148,fgf18a
chr14_25041590_25042339,si:rp71-1d10.5
chr14_25042660_25043087,si:rp71-1d10.5
chr14_250452_251332,tmem107
chr14_25076631_25078763,matr3l1.1
chr14_25098912_25100144,matr3l1.2
chr14_25100876_25101488,matr3l1.2
chr14_25505076_25505785,thoc3
chr14_25576401_25577352,cplx2
chr14_25577725_25578039,cplx2
chr14_25598010_25599324,slc25a48
chr14_25816656_25818164,glra1
chr14_2587455_2588290,fbxw11a
chr14_2588666_2589452,fbxw11a
chr14_25933619_25935500,g3bp1
chr14_25955601_25956969,sparc
chr14_25985248_25987222,atox1
chr14_26093736_26094778,mtnr1al
chr14_2615934_2616778,etf1a
chr14_26223971_26225120,gm2a
chr14_26376169_26377193,emx3
chr14_26390836_26392528,b4galt7
chr14_26399754_26400736,pimr212
chr14_26410793_26412726,tmed9
chr14_26424462_26425536,lman2
chr14_26438676_26439557,gpr137
chr14_26465244_26466181,syvn1
chr14_26466588_26466843,syvn1
chr14_26496661_26498290,smad5
chr14_26498902_26499670,smad5
chr14_26535995_26536693,tgfbi
chr14_26537461_26537958,tgfbi
chr14_26677675_26678719,neurog1
chr14_26703940_26705123,neurog1
chr14_26715292_26715959,polr2gl
chr14_26719403_26720751,eef1g
chr14_26801804_26802493,klhl4
chr14_28001155_28002646,tsc22d3
chr14_28051996_28053005,tsc22d3
chr14_28431874_28433429,nek12
chr14_28431874_28433429,pin4
chr14_28438552_28439503,acsl4a
chr14_28462971_28465496,psmd10
chr14_28472870_28474094,nxt2
chr14_28472870_28474094,xiap
chr14_28544100_28544367,hmmr
chr14_28544592_28545908,hmmr
chr14_28566093_28566499,insb
chr14_29688_31617,lyar
chr14_29688_31617,zbtb49
chr14_2979544_2980099,bicc2
chr14_30271319_30271956,asah1a
chr14_30272373_30272989,asah1a
chr14_3031248_3032020,ndst1a
chr14_30328152_30328537,mtus1a
chr14_30365899_30366372,pdgfrl
chr14_3037966_3038810,cd74a
chr14_30413241_30414448,cnot7
chr14_30491193_30492122,fgf20b
chr14_30540487_30542011,her11
chr14_30542249_30542997,her5
chr14_30556424_30557585,mrpl11
chr14_30556424_30557585,pfdn6
chr14_30641565_30643314,npas4a
chr14_3070291_3071978,slc35a4
chr14_30703640_30704489,efemp2a
chr14_30723482_30724340,fibpa
chr14_30724585_30725583,fibpa
chr14_30730718_30731756,ccdc85b
chr14_30747164_30747938,fosl1a
chr14_30753148_30754635,yif1a
chr14_30773696_30775418,atl3
chr14_30793958_30794694,cfl1
chr14_30795393_30797127,cfl1
chr14_30875388_30876943,ubl3b
chr14_30970663_30971414,zgc:92907
chr14_30981858_30983145,rap2c
chr14_31058751_31059439,mbnl3
chr14_31059802_31061623,mbnl3
chr14_31086180_31087961,hs6st2
chr14_31150690_31151854,gpc4
chr14_31465536_31466578,gpc3
chr14_31467768_31468306,mir18c
chr14_31488289_31489650,cab39l1
chr14_31492705_31494414,phf6
chr14_31508917_31510617,hprt1
chr14_31529288_31530545,fam122b
chr14_31562640_31562879,mospd1
chr14_31565006_31567531,ints6l
chr14_31617323_31618317,slc9a6a
chr14_31618803_31619661,slc9a6a
chr14_31657214_31657434,fhl1a
chr14_31765629_31766562,tmtops3a
chr14_31788789_31789071,cd40lg
chr14_31861966_31863073,rbmx
chr14_32015392_32016830,zic3
chr14_32021775_32023103,zic6
chr14_32259641_32260508,fgf13a
chr14_3229204_3229787,pdgfrb
chr14_32743104_32744635,sox3
chr14_32745317_32745775,sox3
chr14_32781601_32783454,crhr2
chr14_32824231_32825747,inppl1b
chr14_32837479_32838165,arr3b
chr14_32851554_32853031,nkrf
chr14_3286019_3286841,cdx1a
chr14_32865373_32866725,ube2a
chr14_3287939_3288824,cdx1a
chr14_32882377_32884626,slc25a5
chr14_32892695_32893896,slc25a43
chr14_32899900_32900892,cdx4
chr14_32902318_32902966,cdx4
chr14_32914535_32915150,cdx4
chr14_32917313_32917833,lnx2b
chr14_32918175_32919167,lnx2b
chr14_32955970_32957633,cdx4
chr14_32959235_32959950,chic1
chr14_32964471_32965385,cdx4
chr14_33044287_33045108,kdrl
chr14_33263990_33265243,pdzd11
chr14_33277320_33278150,stard14
chr14_33295603_33297477,rab41
chr14_33326963_33328280,sept6
chr14_33333339_33334204,rpl39
chr14_33350222_33351272,upf3b
chr14_33413610_33414699,ndufa1
chr14_33424356_33425313,nkap
chr14_33427650_33428230,zbtb33
chr14_33480392_33481688,lamp2
chr14_33485761_33487220,cul4b
chr14_33506984_33509000,mcts1
chr14_33520236_33521203,c1galt1c1
chr14_33524498_33525579,zdhhc9
chr14_33613440_33614046,xpnpep2
chr14_33614766_33615049,xpnpep2
chr14_33722622_33723874,apln
chr14_33857228_33858688,ocrl
chr14_33882442_33883128,clic2
chr14_33977858_33978257,foxa
chr14_34043494_34044590,cyfip2
chr14_34045044_34045326,cyfip2
chr14_3411507_3411952,trpc3
chr14_34489651_34490050,wnt8-2
chr14_34490462_34490927,wnt8-2
chr14_34491372_34491661,wnt8-2
chr14_34491894_34492526,wnt8-2
chr14_34512133_34513031,zgc:194246
chr14_34514081_34514713,foxi3b
chr14_34514081_34514713,zgc:194246
chr14_34557917_34558996,pttg1
chr14_34633533_34634131,afap1l1a
chr14_34771260_34772122,ablim3
chr14_34829892_34830756,adrb2a
chr14_34950844_34951045,il12ba
chr14_3506982_3508135,gstp1
chr14_3516242_3517104,fnta
chr14_35369673_35370786,clint1a
chr14_35413967_35414766,rnaseh2c
chr14_35413967_35414766,trmt12
chr14_35424288_35424902,sytl4
chr14_35504805_35505831,mrpl18
chr14_35506307_35506947,mrpl18
chr14_35691672_35692454,glrbb
chr14_35748111_35748997,gria2b
chr14_35892282_35892978,tmem144b
chr14_35892282_35892978,zgc:63568
chr14_35900053_35900310,zgc:77938
chr14_35901077_35901304,zgc:77938
chr14_36225976_36226831,pitx2
chr14_36246291_36248119,elovl6
chr14_36324883_36325997,egf
chr14_36344651_36345341,lrit3a
chr14_36345682_36345911,lrit3a
chr14_36373043_36373612,gpm6aa
chr14_36377672_36378568,gpm6aa
chr14_36397291_36397949,spata4
chr14_36398526_36398841,spata4
chr14_36412182_36412493,asb5a
chr14_36414383_36415384,neil3
chr14_36436164_36437441,aga
chr14_36862393_36863644,rnf130
chr14_38097_38349,tmem128
chr14_38610_39316,tmem128
chr14_38742184_38742431,mir143-1
chr14_38743813_38744774,mir145
chr14_38782776_38784134,csnk1a1
chr14_38786074_38786351,si:ch211-195b11.3
chr14_38849059_38850676,hnrnpa0l
chr14_38872125_38873222,gsr
chr14_38877906_38879177,timm8a
chr14_38877906_38879177,uqcrq
chr14_38888926_38889996,zgc:101583
chr14_38946053_38946958,gla
chr14_3943512_3944109,lrp2bp
chr14_3944729_3945153,lrp2bp
chr14_40390318_40390949,pcdh19
chr14_40391568_40392162,pcdh19
chr14_4043429_4044806,snx25
chr14_40641486_40641685,tnmd
chr14_4075759_4076516,enpp6
chr14_40796806_40797228,elf1
chr14_40852046_40852846,taf7
chr14_41091242_41091854,drp2
chr14_4120343_4121231,irf2
chr14_41284180_41285578,tmem35
chr14_41285856_41286055,tmem35
chr14_41308412_41308837,arl13a
chr14_41317841_41319221,xkrx
chr14_41344836_41345575,nox1
chr14_41387205_41388371,cstf2
chr14_41389048_41389533,cstf2
chr14_4145051_4145755,casp3b
chr14_41467001_41469600,mid1ip1l
chr14_41477386_41478638,tspan7
chr14_4150839_4151763,dhrs13l1
chr14_41518044_41518351,chrnb3b
chr14_41678177_41678897,fgfrl1b
chr14_42080965_42081850,pcdh18b
chr14_42157300_42158085,pcdh18b
chr14_42170939_42171654,pcdh18b
chr14_42171997_42173134,pcdh18b
chr14_42999932_43001162,pcdh10b
chr14_43001407_43001637,pcdh10b
chr14_43554410_43555536,adra1bb
chr14_43602259_43603223,adh5
chr14_43615134_43616667,gar1
chr14_43617081_43617280,gar1
chr14_44773173_44774454,si:dkey-109l4.3
chr14_44773173_44774454,tomm5
chr14_44790318_44791637,grhpra
chr14_44803995_44804722,slc30a9
chr14_45206242_45208088,shisa3
chr14_45305602_45306939,sfxn5b
chr14_45345806_45346778,zgc:153018
chr14_45347022_45347526,zgc:153018
chr14_45349825_45350179,ttc9c
chr14_45463154_45465133,ehd1a
chr14_45471394_45472589,ubxn1
chr14_45558296_45559357,rarres3
chr14_45565233_45566331,rarres3l
chr14_45594651_45595855,zgc:194285
chr14_45596412_45597140,zgc:194285
chr14_45674910_45675276,rom1b
chr14_45966645_45967706,macrod1
chr14_45969686_45970530,fermt3b
chr14_46003182_46003432,slu7
chr14_46003694_46004668,slu7
chr14_46069643_46071182,elf2a
chr14_46111569_46113525,si:ch211-235e9.8
chr14_46116969_46117628,si:ch211-235e9.6
chr14_46118479_46119834,naa15a
chr14_46177214_46178146,rab33ba
chr14_46197572_46198378,zgc:113425
chr14_46212728_46213748,setd7
chr14_46216233_46216929,mgst2
chr14_46312829_46313510,cryba1l1
chr14_46342765_46343903,tmem33
chr14_46373280_46374857,ccna2
chr14_46394525_46395929,bbs7
chr14_46410033_46410839,anxa5a
chr14_46615828_46617368,prom1a
chr14_4681587_4682950,gabra4
chr14_46831975_46832881,ldb2a
chr14_46896536_46897202,qdpra
chr14_47313842_47314572,fstl5
chr14_4796004_4797760,ap1ar
chr14_48044364_48045553,ppid
chr14_48102399_48103747,etfdh
chr14_48245520_48246110,rxfp1
chr14_48764439_48765422,cnot6b
chr14_48765956_48766378,cnot6b
chr14_48765_50082,otop1
chr14_48811936_48812765,mmp17b
chr14_48862658_48863102,zgc:154054
chr14_48938626_48939633,scocb
chr14_48964192_48965349,mif
chr14_48981875_48982385,clp1
chr14_49062539_49063204,sept8b
chr14_49109338_49110648,sfxn1
chr14_49132238_49133701,ppp2ca
chr14_49219698_49220596,rmnd5b
chr14_49296870_49297569,anxa6
chr14_49297853_49298118,anxa6
chr14_49381649_49382905,tnip1
chr14_49460249_49460529,gpx3
chr14_49461678_49461977,dctn4
chr14_49462165_49463480,dctn4
chr14_49682006_49683857,tspan17
chr14_49858625_49859997,nfkb1
chr14_49896100_49896866,ube2d2l
chr14_50027229_50029121,abhd18
chr14_50770140_50771642,sncb
chr14_50918097_50919503,rnf44
chr14_51013491_51015378,faf2
chr14_51013491_51015378,higd2a
chr14_51043984_51044535,LOC103910026
chr14_51043984_51044535,pdlim7
chr14_5116638_5118672,nanos1
chr14_51618147_51619579,unc5a
chr14_52356299_52357043,cox18
chr14_52368634_52369810,igfbp7
chr14_52407724_52408701,noa1
chr14_52407724_52408701,polr2b
chr14_52431876_52433381,rest
chr14_52439362_52440859,b4galt1l
chr14_52480232_52481980,exosc3
chr14_52480232_52481980,tcerg1a
chr14_52563521_52564527,rpl26
chr14_52569405_52571418,atp6v0e1
chr14_52649591_52651154,slc49a3
chr14_5385576_5386444,lbx2
chr14_5406264_5407386,pcgf1
chr14_5545209_5546739,fgf24
chr14_556327_556813,nudt6
chr14_5642047_5642667,npm1b
chr14_5643347_5643577,npm1b
chr14_5677482_5678614,tlx2
chr14_571635_573079,fgf2
chr14_5816303_5817366,kazald2
chr14_5834100_5835685,aup1
chr14_5860656_5862649,tubb4b
chr14_586671_587441,dele1
chr14_5916305_5917095,loxl3a
chr14_5935915_5936905,kctd8
chr14_5937069_5937505,kctd8
chr14_6224276_6225564,hdx
chr14_6227632_6228243,smu1a
chr14_6228423_6229207,hdx
chr14_6228423_6229207,smu1a
chr14_6429159_6429797,abca1b
chr14_6526383_6527037,nipsnap3a
chr14_6534488_6535889,thg1l
chr14_688583_689885,ube2ka
chr14_6946057_6947465,rack1
chr14_6954088_6954796,nme5
chr14_6961500_6963305,hnrnpaba
chr14_6986796_6988005,eif4ebp3l
chr14_6988391_6988806,eif4ebp3l
chr14_6991014_6991495,hnrnph1
chr14_7048787_7049528,hbegfa
chr14_711797_712679,ints10
chr14_7137428_7137937,trpt1
chr14_7140598_7141723,ctsf
chr14_736609_737155,tlr1
chr14_7374226_7375186,trappc11
chr14_7375998_7376233,trappc11
chr14_7377437_7378112,hars
chr14_7408246_7409402,dnd1
chr14_7452023_7452849,gfra3
chr14_763196_763956,trim35-27
chr14_7696929_7697788,brd8
chr14_7743436_7744313,si:ch211-39i2.2
chr14_7782380_7782897,tmem173
chr14_7884862_7885827,ppp3cb
chr14_7891543_7893581,ube2d2
chr14_789698_791546,adra2da
chr14_7901902_7903251,zgc:110843
chr14_8079115_8080687,zgc:92242
chr14_8328436_8328759,nrg2b
chr14_8455978_8457429,eif1ad
chr14_8474895_8475577,dnajc4
chr14_8812692_8815347,trmt112
chr14_8939656_8941236,zgc:153681
chr14_8946557_8948238,rps6kal
chr14_898553_899301,rgs14a
chr14_899724_900008,rgs14a
chr14_9055543_9056421,sybl1
chr14_9084709_9085670,polr1d
chr14_909571_909834,arl3l2
chr14_9199190_9200122,arhgef9b
chr14_9281045_9281687,asb12b
chr14_93079_95057,mcm7
chr14_9399754_9400575,tbx22
chr14_9420591_9422520,hmgn6
chr14_9420591_9422520,sh3bgrl
chr14_9462141_9463063,rell2
chr14_9521068_9522490,atoh8
chr14_9523342_9524350,atoh8
chr14_9580121_9582193,tmem129
chr14_970194_971044,acsl1b
chr15_1037868_1038356,si:dkey-77f5.3
chr15_10454491_10455615,tenm4
chr15_107879_108641,apoa1b
chr15_11303196_11304035,prcp
chr15_11340891_11341850,rab30
chr15_11427251_11428112,ndufc2
chr15_1147538_1148200,mlf1
chr15_11644563_11646416,slc1a5
chr15_1166063_1167573,gfm1
chr15_11681650_11683594,fkrp
chr15_11883515_11883849,gpr184
chr15_11883859_11884058,gpr184
chr15_11955330_11955816,si:dkey-202l22.3
chr15_1198578_1199911,lxn
chr15_1198578_1199911,mfsd1
chr15_12318790_12319046,fxyd6
chr15_12377753_12378022,il10ra
chr15_12435455_12436717,tmprss4a
chr15_12500148_12501179,scn4ba
chr15_12501771_12501985,scn4ba
chr15_12544823_12546229,scn2b
chr15_12546498_12546782,scn2b
chr15_13253636_13254017,zgc:172282
chr15_1396892_1398114,schip1
chr15_13983968_13984245,zgc:162730
chr15_13984542_13985999,zgc:162730
chr15_14037883_14038326,zgc:114130
chr15_14039083_14039469,zgc:114130
chr15_14082103_14083271,trappc6bl
chr15_14083878_14084138,trappc6bl
chr15_14097958_14099026,si:ch211-116o3.5
chr15_14192858_14194066,pnkp
chr15_14374347_14375748,dpf1
chr15_1440028_1440422,il12a
chr15_14551328_14552382,numbl
chr15_14592262_14593368,si:dkey-114g7.4
chr15_14641213_14643014,sars2
chr15_14641213_14643014,si:dkey-260j18.2
chr15_14827037_14827259,or130-1
chr15_14854288_14855377,diabloa
chr15_15316154_15316465,camkk1b
chr15_1533544_1535937,ift80
chr15_1533544_1535937,smc4
chr15_15383859_15384085,mir142b
chr15_15384538_15384800,mir142b
chr15_15389907_15390830,ca4b
chr15_15403095_15404191,dhrs11b
chr15_15415131_15415959,zgc:92630
chr15_1542964_1543213,mir15c
chr15_1543422_1543952,mir15c
chr15_15456179_15457864,zgc:174895
chr15_15468201_15470762,rab34a
chr15_15479101_15479876,nek8
chr15_15516361_15517300,traf4a
chr15_15785808_15786551,tada2a
chr15_1590584_1591057,nnr
chr15_16012157_16013160,hnf1ba
chr15_16069992_16071072,dynll2a
chr15_16075491_16077124,srsf1a
chr15_16183025_16183877,glod4
chr15_16184611_16185616,mrm3a
chr15_1621570_1622638,kpna4
chr15_1623107_1623868,kpna4
chr15_162607_163943,sept4b
chr15_16322969_16323804,nxn
chr15_16332339_16334319,txndc17
chr15_16342889_16343496,p2rx8
chr15_16386823_16387603,flot2b
chr15_1650841_1651886,ppm1lb
chr15_1653291_1654106,nmd3
chr15_1686798_1687455,sptssb
chr15_16871011_16872821,tyw1
chr15_16885545_16887281,gdpd1
chr15_16885545_16887281,zgc:103681
chr15_17024107_17024929,hip1
chr15_1705209_1705533,otol1b
chr15_17073899_17075259,clptm1
chr15_17098479_17099707,mos
chr15_17100228_17101091,mos
chr15_17169139_17170082,cul5a
chr15_17285225_17286733,cltcb
chr15_1732619_1734512,rabgef1l
chr15_17345446_17345846,vmp1
chr15_17373548_17374325,mir21-2
chr15_17405396_17406211,tubd1
chr15_17406803_17407883,rps6kb1b
chr15_17406803_17407883,tubd1
chr15_1764642_1765279,bud23
chr15_1765622_1765880,bud23
chr15_1766424_1767115,cul3b
chr15_17847568_17848829,zgc:113279
chr15_18114929_18115827,arcn1b
chr15_18124401_18125067,cryaba
chr15_18129550_18130909,dixdc1a
chr15_18162117_18162776,pih1d2
chr15_18209426_18209765,btr16
chr15_18223763_18224449,or131-1
chr15_1842932_1844362,taf15
chr15_18573844_18574945,ncam1b
chr15_18575593_18575954,ncam1b
chr15_18644895_18645413,cadm1b
chr15_18645661_18646671,cadm1b
chr15_1884342_1885775,porb
chr15_1890944_1892059,sbds
chr15_19324139_19325427,vps26b
chr15_19334125_19334560,thyn1
chr15_19335233_19335840,acad8
chr15_19651553_19652327,lim2.3
chr15_19652652_19652859,lim2.3
chr15_19676675_19677646,si:dkey-4p15.3
chr15_19678357_19678685,si:dkey-4p15.3
chr15_19770679_19772559,picalmb
chr15_19773072_19773388,picalmb
chr15_19838281_19838746,alcamb
chr15_19883869_19886058,dyrk1ab
chr15_19899748_19900592,thap12b
chr15_19989745_19990690,zgc:112083
chr15_20124058_20125379,med13b
chr15_20238731_20239679,spint2
chr15_20351849_20353307,il15l
chr15_20364022_20364956,supt5h
chr15_20401339_20402199,cox7a1
chr15_20402984_20403913,cox7a1
chr15_20411341_20413257,chp2
chr15_20468711_20469631,dlc
chr15_20527950_20529390,timm50
chr15_20730301_20731861,tpst1
chr15_20838932_20840022,aldh3a2a
chr15_20915667_20916427,usp2a
chr15_20954142_20954926,tbcela
chr15_21251357_21253630,usf1
chr15_21262076_21262486,gkup
chr15_21262744_21263384,gkup
chr15_21276234_21277018,ubash3bb
chr15_21437674_21437898,mir100-1
chr15_21446056_21446729,mir125b-1
chr15_21447295_21447949,mir125b-1
chr15_21691112_21692725,sdhdb
chr15_21710817_21711857,zgc:162339
chr15_21744517_21745416,ppp2r1bb
chr15_21877799_21879250,zgc:162608
chr15_2187862_2188635,shox2
chr15_2189903_2190776,rsrc1
chr15_21946537_21947521,ttc12
chr15_22068835_22069044,drd2a
chr15_22069278_22069520,drd2a
chr15_22147099_22147954,scn3b
chr15_22266950_22268074,spa17
chr15_22276634_22277285,nrgnb
chr15_22303068_22304191,zgc:194114
chr15_22311547_22311921,hepacama
chr15_22434250_22435785,tlcd5a
chr15_23206264_23207351,cbl
chr15_23206264_23207351,ccdc153
chr15_23207853_23208958,cbl
chr15_23342220_23342917,mcamb
chr15_23376234_23376761,c1qtnf5
chr15_23377004_23377338,c1qtnf5
chr15_23418054_23420261,kmt2a
chr15_23442734_23443973,phykpl
chr15_23508052_23509771,abcg4b
chr15_23522351_23523508,hmbsb
chr15_23656693_23657364,klc3
chr15_23691806_23692903,ercc2
chr15_23699406_23700095,zgc:154093
chr15_23720433_23721688,sae1
chr15_23722502_23722839,sae1
chr15_23760454_23762215,bbc3
chr15_23784244_23785164,ift20
chr15_23784244_23785164,rad1
chr15_23792027_23793580,tmem97
chr15_23941703_23943050,appbp2
chr15_24178393_24179352,pipox
chr15_2421219_2422105,hephl1a
chr15_24588231_24589062,gemin4
chr15_24643402_24644801,smtnl
chr15_24736874_24738310,crk
chr15_24746097_24747658,ywhae1
chr15_2475283_2476573,panx1a
chr15_24795077_24796118,gosr1
chr15_24907684_24908461,mir22a
chr15_2496981_2498721,neu4
chr15_25093406_25094152,exo5
chr15_25152843_25153869,vps53
chr15_2519280_2521027,cux1b
chr15_2519280_2521027,srprb
chr15_252087_253440,limk1a
chr15_25268034_25269137,mettl16
chr15_25318328_25319827,pafah1b1a
chr15_25366593_25367422,cluha
chr15_25434001_25435250,tlcd2
chr15_25438570_25439385,aifm4
chr15_25451594_25453194,pak4
chr15_25488768_25489740,zgc:152863
chr15_25526611_25527790,hif1al
chr15_25528132_25528819,hif1al
chr15_25634771_25635632,tsr1
chr15_25680794_25681379,hic1
chr15_25897415_25897744,mir132-1
chr15_25897415_25897744,mir212
chr15_2595262_2596293,dnajc30b
chr15_2596989_2597222,dnajc30b
chr15_26088318_26089160,dph1
chr15_26091273_26091857,rtn4rl1b
chr15_2639913_2641174,cldne
chr15_2651924_2652801,cldnf
chr15_26538272_26539337,rpa1
chr15_26539783_26540316,rpa1
chr15_26552460_26552818,serpinf2b
chr15_2656606_2657674,cldna
chr15_26636186_26636887,slc47a4
chr15_26931017_26932090,ccdc9
chr15_26932734_26934259,ppm1da
chr15_26939666_26941385,bcas3
chr15_27362870_27365071,tbx2b
chr15_27387283_27388004,tbx4
chr15_27521871_27523223,brip1
chr15_2753303_2754105,ppp5c
chr15_27710200_27711168,lhx1a
chr15_28085147_28085655,dhrs13a.3
chr15_28094222_28094664,cryba1a
chr15_28095307_28096158,crybb1l3
chr15_28175451_28176115,slc46a1
chr15_28198922_28200181,sarm1
chr15_28261237_28262765,prpf8
chr15_28267938_28268223,myo1cb
chr15_28367969_28368867,slc43a2a
chr15_28410003_28411327,pitpnaa
chr15_28482742_28483665,ankrd13b
chr15_2856769_2857834,ankrd49
chr15_2856769_2857834,mre11a
chr15_28617651_28618529,slc6a4a
chr15_28676766_28677802,blmh
chr15_28685670_28686856,nova2
chr15_28801892_28802407,cd3eap
chr15_28907157_28908202,eml2
chr15_29011166_29012560,dharma
chr15_29013038_29014187,dharma
chr15_29024693_29025742,si:ch211-137a8.2
chr15_2902967_2904287,guca1c
chr15_29113494_29114486,zgc:162698
chr15_29115750_29117692,capns1b
chr15_29122163_29123154,zgc:101731
chr15_29138778_29139301,zgc:113149
chr15_29139790_29140721,zgc:113149
chr15_29161256_29162365,xaf1
chr15_29275871_29276734,rap1gap2a
chr15_29349039_29349855,tsku
chr15_29353343_29354360,tsku
chr15_29362470_29363482,gucy2f
chr15_29387224_29388084,serpinh1b
chr15_29555397_29557025,hspa13
chr15_29586293_29586805,samsn1a
chr15_29727644_29728746,zgc:153372
chr15_2972814_2973358,zgc:153184
chr15_29798997_29800665,mir125c
chr15_29800793_29800992,mir125c
chr15_30157100_30159167,nlk2
chr15_30310353_30311334,lyrm9
chr15_30322872_30323723,nos2b
chr15_30349605_30350867,mrps23
chr15_30815079_30816790,msi2b
