peak_id,gene_short_name
chr17_7619702_7620960,fbxo30a
chr17_7711627_7712736,utrnp
chr17_7731820_7733036,stx11a
chr17_7791327_7792580,zbtb2a
chr17_7792721_7793153,zbtb2a
chr17_7818047_7819104,rmnd1
chr17_8210964_8212109,slc18b1
chr17_8267050_8268648,ahi1
chr17_8268862_8269079,ahi1
chr17_8312544_8313080,lft2
chr17_841117_843219,dio3a
chr17_8562184_8562763,fzd3b
chr17_8672385_8674231,ctbp2a
chr17_8692494_8692870,ctbp2a
chr17_8693567_8694392,ctbp2a
chr17_8753051_8754893,tex36
chr17_8798990_8799979,tonsl
chr17_8862260_8862467,nkl.4
chr17_8886056_8886682,nkl.3
chr17_8908291_8908614,nkl.1
chr17_8975384_8976293,zranb1b
chr17_945087_946207,dync1h1
chr17_946820_947296,dync1h1
chr17_9929500_9930358,egln3
chr17_9949491_9950486,sptssa
chr17_995874_996542,cyp1c2
chr17_9962065_9962781,eapp
chr17_9994461_9995816,snx6
chr18_10297728_10299926,lrrc4.2
chr18_10670606_10670808,mir129-3
chr18_10689699_10690210,lepa
chr18_10712920_10713619,rbm28
chr18_10714036_10714276,rbm28
chr18_10994743_10995682,tspan33b
chr18_12051847_12052380,zgc:110789
chr18_12270177_12271712,nup205
chr18_1228014_1229156,nptnb
chr18_12294832_12295286,fam107b
chr18_12295820_12296201,fam107b
chr18_12327036_12328357,fam107b
chr18_12652296_12654378,hipk2
chr18_12655597_12656036,tbxas1
chr18_12857394_12858199,parp12a
chr18_12858738_12858962,parp12a
chr18_13132488_13134003,zgc:112052
chr18_13181345_13181581,zgc:56622
chr18_13182030_13182697,zgc:56622
chr18_13202961_13204580,cotl1
chr18_13202961_13204580,klhl36
chr18_13235849_13236601,meak7
chr18_13248030_13249345,plcg2
chr18_1413918_1414846,pepd
chr18_14274094_14274914,mlycd
chr18_14336581_14338508,hsbp1b
chr18_14476727_14478058,kcng4a
chr18_14594504_14596061,wfdc1
chr18_14618872_14619888,utp4
chr18_14632883_14633158,vps9d1
chr18_14633494_14634287,vps9d1
chr18_14677650_14678362,si:dkey-238o13.4
chr18_14690615_14691844,pdf
chr18_14693033_14694620,uri1
chr18_14836275_14837301,mtss1la
chr18_14837717_14838203,mtss1la
chr18_14859840_14860755,mapk12a
chr18_14860961_14861184,mapk12a
chr18_14900322_14901628,trabd
chr18_14922197_14923510,panx2
chr18_14941405_14942055,mlc1
chr18_150141_150743,trpm7
chr18_150951_152269,trpm7
chr18_15105824_15107159,cry1b
chr18_15131107_15132679,zgc:153031
chr18_15155454_15156494,mterf2
chr18_15182874_15183143,si:ch73-62b13.1
chr18_15268255_15269298,tmem263
chr18_15328566_15329780,ric8b
chr18_15373219_15374741,rfx4
chr18_15465878_15467757,endouc
chr18_15468248_15468824,endouc
chr18_15550599_15552071,ppfibp1b
chr18_15559391_15560066,si:ch211-245j22.3
chr18_15560573_15561231,si:ch211-245j22.3
chr18_15609404_15610722,arntl2
chr18_15615526_15616245,slc17a8
chr18_15770719_15771503,si:ch211-219a15.3
chr18_15777596_15778952,ube2na
chr18_15794736_15796286,nudt4a
chr18_15931855_15932926,plekhg7
chr18_15933222_15933425,plekhg7
chr18_16122953_16123727,sspn
chr18_16124954_16126472,bhlhe41
chr18_16133427_16134240,ctsd
chr18_16181649_16182329,slc6a15
chr18_16182783_16183134,slc6a15
chr18_16715346_16716964,eif4g2b
chr18_16744058_16744381,lyve1b
chr18_16748183_16749383,rnf141
chr18_16794602_16795828,ampd3b
chr18_16916327_16917860,swap70b
chr18_16922134_16924508,wee1
chr18_16935937_16937636,znf143b
chr18_16952993_16954091,akip1
chr18_17000625_17001230,tph2
chr18_17001498_17001799,tph2
chr18_17019614_17020409,chtf8
chr18_17019614_17020409,tbc1d15
chr18_17020996_17022058,chtf8
chr18_17031070_17031785,has3
chr18_17076894_17078715,il17c
chr18_173004_174485,larp6a
chr18_17398066_17399448,zfpm1
chr18_17415600_17415892,ces2
chr18_17427814_17429264,zgc:91860
chr18_17484207_17485784,foxl1
chr18_17492124_17493980,si:dkey-102f14.5
chr18_17530756_17531599,bbs2
chr18_17533847_17534732,mt2
chr18_17536823_17537691,nup93
chr18_17579650_17580336,mir138
chr18_17583113_17583632,slc12a3
chr18_17600086_17601517,herpud1
chr18_17611148_17611817,cetp
chr18_17663501_17663834,cpne2
chr18_17721619_17722443,fam192a
chr18_17724763_17726447,rspry1
chr18_17753585_17755297,si:ch211-216l23.2
chr18_17785382_17786814,si:ch211-216l23.1
chr18_17999847_18001518,si:ch211-212o1.2
chr18_18103726_18104708,cbln1
chr18_18404894_18406759,n4bp1
chr18_18439118_18440478,siah1
chr18_18523798_18524815,lonp2
chr18_18542803_18543486,il34
chr18_18584045_18585666,sf3b3
chr18_18610963_18612767,st3gal2
chr18_18666526_18668044,aars
chr18_18874794_18875420,arl2bp
chr18_18978759_18979913,ppcdc
chr18_18981051_18982731,hacd3
chr18_19005230_19006560,ints14
chr18_19094448_19095898,dennd4a
chr18_19418387_19419666,map2k1
chr18_19455472_19456777,rpl4
chr18_19455472_19456777,zwilch
chr18_19457057_19457519,zwilch
chr18_19481278_19483472,lctlb
chr18_19490243_19491233,snapc5
chr18_19647614_19649898,smad6b
chr18_19771909_19772234,smad3b
chr18_19772663_19773992,smad3b
chr18_19819082_19820076,aagab
chr18_19882592_19883882,zgc:162898
chr18_19975723_19977446,skor1b
chr18_20033707_20034695,morf4l1
chr18_20225637_20226393,tle3a
chr18_20226704_20227523,tle3a
chr18_20334821_20335413,rapsn
chr18_20382322_20383884,rapsn
chr18_20457291_20458628,kif23
chr18_20465664_20466283,paqr5a
chr18_20468006_20468791,ddb2
chr18_20481758_20483429,kbtbd4
chr18_20493286_20494463,rapsn
chr18_20531741_20532950,agk
chr18_20531741_20532950,ighmbp2
chr18_20559255_20560124,si:ch211-238n5.4
chr18_20559255_20560124,wee2
chr18_20560386_20561332,wee2
chr18_20566304_20567808,bida
chr18_20607606_20608498,bcl2l13
chr18_20635950_20636979,wnt2
chr18_20673294_20674231,asz1
chr18_20676712_20677253,cftr
chr18_20868103_20869866,synm
chr18_209839_210623,tm2d3
chr18_21046065_21047775,igf1ra
chr18_210922_211358,tm2d3
chr18_21097328_21097841,anpepa
chr18_21105126_21106255,si:dkey-12e7.1
chr18_21113042_21114971,kmt5b
chr18_21121820_21122022,chka
chr18_21122234_21123418,chka
chr18_21176657_21177871,si:dkey-12e7.4
chr18_21218583_21219083,calb2a
chr18_21269998_21271472,pnp6
chr18_21273349_21274124,hydin
chr18_21408346_21409175,necab2
chr18_2152206_2153918,pygo1
chr18_21684364_21685316,mbtps1
chr18_2168519_2169774,dnaaf4
chr18_21724012_21725817,fan1
chr18_21726606_21726805,fan1
chr18_21747684_21748905,pskh1
chr18_21749265_21750080,pskh1
chr18_21857953_21859138,nrn1la
chr18_21928299_21929585,nutf2
chr18_21950439_21952587,ranbp10
chr18_21950439_21952587,tsnaxip1
chr18_22109289_22109538,zgc:158868
chr18_2221573_2222768,pigb
chr18_2221573_2222768,pigbos1
chr18_22227478_22228710,ripor1
chr18_2228544_2229438,rab27a
chr18_22302346_22302654,carmil2
chr18_22413532_22414708,tmem170a
chr18_22415084_22415309,tmem170a
chr18_22415731_22416596,cfdp1
chr18_22605658_22606605,bcar1
chr18_22734245_22735282,nudt21
chr18_22735861_22736062,nudt21
chr18_22753232_22753861,hsf4
chr18_22754540_22755409,hsf4
chr18_22792985_22794524,gnao1a
chr18_22993612_22994723,cbfb
chr18_23193145_23194429,mef2aa
chr18_23874080_23876067,nr2f2
chr18_24476605_24477675,si:ch211-147m20.3
chr18_24561588_24562672,lysmd4
chr18_24919418_24919969,rgma
chr18_24988671_24989806,chd2
chr18_25003116_25004416,fam174b
chr18_25049253_25051971,st8sia2
chr18_25175974_25177375,slco3a1
chr18_25224921_25225806,si:dkeyp-59c12.1
chr18_25400425_25401053,gnrhr4
chr18_25544232_25546574,pex11a
chr18_25751048_25751874,si:ch211-39k3.2
chr18_25752268_25753170,si:ch211-39k3.2
chr18_25770846_25771752,zgc:162879
chr18_25854211_25855364,sema4ba
chr18_26045977_26048159,znf710a
chr18_26113972_26116225,idh2
chr18_26203193_26203953,mir184
chr18_26421608_26422432,ctsh
chr18_2667672_2669185,relt
chr18_2669657_2669900,relt
chr18_26781046_26781794,kti12
chr18_26785393_26786157,nmba
chr18_26811534_26811934,znf592
chr18_26812109_26813135,znf592
chr18_26858499_26859174,ch25hl1.1
chr18_26859629_26860287,ch25hl1.1
chr18_26894085_26895794,ch25hl1.2
chr18_26894085_26895794,si:dkey-24l11.2
chr18_26896091_26896646,ch25hl1.2
chr18_26898610_26899651,tspan3a
chr18_26962514_26963818,pstpip1a
chr18_27077140_27078285,ppp1r15b
chr18_27101129_27102167,plekha7a
chr18_27316036_27316717,zgc:56106
chr18_27318239_27318677,cd81b
chr18_27439335_27440394,tp53i11b
chr18_27570699_27572130,cd82b
chr18_27730973_27733134,tspan18b
chr18_27896732_27897524,iqcg
chr18_27926269_27927462,hipk3b
chr18_2837079_2838618,fam168a
chr18_28564264_28565140,spon1a
chr18_29401824_29402072,mafa
chr18_29402359_29403991,mafa
chr18_29897372_29899143,cenpn
chr18_29897372_29899143,cmc2
chr18_29948943_29949550,atmin
chr18_29949873_29950546,atmin
chr18_29961326_29963936,si:ch73-103b9.2
chr18_301689_303349,lsm14ab
chr18_3037247_3039544,rps3
chr18_30441405_30442599,gse1
chr18_30498711_30499660,gins2
chr18_30500145_30500433,gins2
chr18_30503470_30504872,emc8
chr18_30507689_30508330,cox4i1
chr18_30510725_30511851,dusp22a
chr18_30567409_30568197,irf8
chr18_30847043_30848347,foxf1
chr18_30877747_30878575,mthfsd
chr18_30998056_30999382,cd151l
chr18_31015771_31016184,uraha
chr18_3102993_3103976,aamdc
chr18_31050896_31051984,gas8
chr18_31056605_31057497,mvda
chr18_31072791_31073421,cyba
chr18_31104715_31106288,pdcd5
chr18_31116916_31117558,tcf25
chr18_31228352_31228734,mc1r
chr18_31279504_31281606,def8
chr18_3139445_3141500,clns1a
chr18_31610239_31611345,dhx36
chr18_3165783_3167182,aqp11
chr18_3168813_3169075,pak1
chr18_3169288_3170186,pak1
chr18_31917101_31917623,olfcs2
chr18_32280_34508,pde8a
chr18_32779450_32779649,olfcg7
chr18_32780153_32780362,olfcg7
chr18_32844130_32844347,olfcg1
chr18_328514_329273,ss18l2
chr18_32916028_32916443,olfcg2
chr18_32994594_32995400,olfcj1
chr18_32999323_32999728,olfcj1
chr18_33009765_33010451,olfcj1
chr18_33520671_33521244,olfcq10
chr18_33521431_33521798,olfcq10
chr18_33818031_33818648,olfcq19
chr18_34156061_34156912,c18h3orf33
chr18_34170442_34171125,slc33a1
chr18_34171901_34172164,slc33a1
chr18_34181054_34182521,gmps
chr18_34362025_34363108,kcnab1a
chr18_34549255_34549928,ssr3
chr18_34598875_34599901,tiparp
chr18_3463973_3464519,myo7aa
chr18_3498726_3499060,ompa
chr18_35172978_35174079,cfap45
chr18_35228269_35229911,tbrg1
chr18_3526947_3528112,capn5a
chr18_35406942_35408626,snrpa
chr18_35406942_35408626,zgc:153119
chr18_35459333_35460598,itpkcb
chr18_3551621_3552796,dcun1d5
chr18_35677102_35677517,ryr1b
chr18_35681021_35681712,ryr1b
chr18_35692407_35692872,ryr1b
chr18_3570796_3571716,eif2a
chr18_3570796_3571716,serp1
chr18_35710247_35710818,ryr1b
chr18_3571996_3572987,serp1
chr18_35734942_35735585,ryr1b
chr18_35736433_35737024,ryr1b
chr18_35741892_35743229,rasgrp4
chr18_35836829_35837870,hnrnpul1
chr18_35841827_35843445,opa3
chr18_35841827_35843445,ppp1r13l
chr18_36065619_36067021,bckdha
chr18_36065619_36067021,exosc5
chr18_36135452_36135838,b3gat1a
chr18_36582180_36583903,siae
chr18_36601090_36602957,clasrp
chr18_36631256_36632195,znf296
chr18_36663659_36664173,capn12
chr18_36664438_36664932,capn12
chr18_36768125_36769053,fosb
chr18_36769480_36769863,fosb
chr18_36782061_36783283,si:ch211-160d20.3
chr18_36806044_36807373,ttc9b
chr18_37217879_37218551,qpctla
chr18_37218959_37220109,qpctla
chr18_37241359_37241580,six9
chr18_37250677_37252232,six5
chr18_37258866_37260527,tbcb
chr18_37353803_37355934,yap1
chr18_38087246_38088297,luzp2
chr18_38089088_38089318,luzp2
chr18_38190743_38191656,nucb2b
chr18_38215537_38216407,si:dkey-10o6.2
chr18_38244162_38245509,nat10
chr18_38269735_38271991,caprin1b
chr18_38288395_38289354,lmo2
chr18_38320787_38321852,alx4b
chr18_38754667_38756276,onecut1
chr18_38773736_38775772,fam214a
chr18_38885084_38886110,arpp19a
chr18_39106204_39108084,bcl2l10
chr18_39186877_39187492,mapk6
chr18_39320860_39321836,leo1
chr18_39322437_39322904,leo1
chr18_39326731_39328279,tmod2
chr18_39416070_39417524,lysmd2
chr18_39472621_39473331,scg3
chr18_39486753_39487626,acadl
chr18_39582912_39584130,tnfaip8l3
chr18_39635992_39636438,cyp19a1a
chr18_39649503_39650057,gldn
chr18_39785978_39788130,dmxl2
chr18_400863_401304,gpib
chr18_401754_402341,gpib
chr18_40353824_40355583,sema6dl
chr18_40458540_40459414,ugt5c1
chr18_40460968_40461662,ugt5c2
chr18_40471245_40472111,ugt5c3
chr18_40483873_40484072,zgc:101040
chr18_40484094_40484477,zgc:101040
chr18_40508069_40509272,chrna5
chr18_40509668_40509896,chrna5
chr18_40552600_40552940,si:ch211-132b12.1
chr18_40572203_40572531,si:ch211-132b12.2
chr18_40617464_40617880,zgc:158427
chr18_40642883_40643178,si:ch211-132b12.6
chr18_40683636_40685124,si:ch211-132b12.7
chr18_40707999_40708618,cntd2
chr18_40709207_40709406,cntd2
chr18_40752064_40753967,akt2
chr18_40883556_40884407,snrpd2
chr18_40884998_40885197,snrpd2
chr18_40900506_40902124,foxg1c
chr18_40904938_40905919,pglyrp5
chr18_40912660_40913688,polr2i
chr18_41231961_41234654,fbxo36a
chr18_41250788_41251101,trip12
chr18_41313407_41314649,veph1
chr18_41352085_41352590,wu:fb55f04
chr18_41495618_41495827,si:ch211-203b8.6
chr18_41510948_41512478,ccnl1a
chr18_41526751_41527170,selenot1b
chr18_41527658_41528239,selenot1b
chr18_41549062_41550213,bcl7bb
chr18_41560201_41562541,baz1b
chr18_41648687_41651278,fzd9b
chr18_41753379_41754298,grk7b
chr18_41754634_41755455,grk7b
chr18_41765269_41766191,rnf7
chr18_41818949_41819367,pgr
chr18_41819622_41820588,pgr
chr18_42408167_42408455,cntn5
chr18_42785190_42785646,ttc36
chr18_42786137_42786351,ttc36
chr18_43994535_43995150,bcl9l
chr18_44128592_44129500,cdon
chr18_44316694_44317177,si:ch211-151h10.2
chr18_44358093_44359765,prdm10
chr18_44526247_44527154,aplp2
chr18_44531682_44533054,st14a
chr18_44566559_44567584,dhx34
chr18_44609714_44611903,spred3
chr18_44622811_44623785,psmd8
chr18_44648191_44649871,ehd2b
chr18_44673686_44674321,napab
chr18_44767807_44769347,ilvbl
chr18_44849501_44850328,arfgap2
chr18_44934301_44935537,pex16
chr18_44987_46242,gatm
chr18_45198387_45199267,large2
chr18_45200047_45201114,large2
chr18_45616517_45617269,wt1b
chr18_45644472_45645689,eif3m
chr18_45666284_45667182,prrg4
chr18_45707640_45708925,depdc7a
chr18_45761095_45761945,cstf3
chr18_45780373_45782874,rpl35a
chr18_45862291_45863720,rnpepl1
chr18_45953961_45956054,ap2m1b
chr18_45962389_45962812,mir737
chr18_45990278_45991416,mmp23bb
chr18_46021958_46023110,pcyt1ab
chr18_46150737_46151750,blvrb
chr18_46160817_46161285,zgc:113340
chr18_46161552_46162875,zgc:113340
chr18_46182670_46183780,kcnk6
chr18_46184133_46184569,kcnk6
chr18_46353832_46354499,foxa3
chr18_46367642_46370857,irf2bp1
chr18_46381641_46382735,daw1
chr18_46683333_46684563,pid1
chr18_46762498_46763457,dner
chr18_47299792_47300296,rbm7
chr18_47300585_47301774,rbm7
chr18_48168406_48168693,smtla
chr18_48323409_48324680,ets1
chr18_48426471_48429765,fli1a
chr18_48508780_48509377,kcnj1a.4
chr18_48517843_48518071,kcnj1a.3
chr18_48530155_48530493,kcnj1a.2
chr18_48557927_48558937,kcnj1a.1
chr18_48726196_48727147,st3gal4
chr18_48744569_48745608,st3gal4
chr18_48758361_48759046,gemin7
chr18_48793400_48793839,bmp16
chr18_48862922_48864783,ppp1r37
chr18_49246955_49248757,yif1b
chr18_493057_495815,wtip
chr18_49411185_49412773,si:cabz01090165.1
chr18_49969290_49970580,mob2b
chr18_50151400_50151891,loxl1
chr18_50152322_50152929,loxl1
chr18_50523012_50524183,cd276
chr18_50523012_50524183,ubl7b
chr18_50524430_50525246,ubl7b
chr18_505440_506312,sdr42e1
chr18_50612340_50615476,ube2q1
chr18_50707024_50709348,rap2b
chr18_50797825_50799684,taldo1
chr18_50800352_50800710,taldo1
chr18_50800352_50800710,tspan4a
chr18_50801023_50801555,tspan4a
chr18_50837214_50839700,ddb1
chr18_50919665_50922307,cttn
chr18_50954825_50957285,st7
chr18_50973566_50974076,bncr
chr18_50974774_50975686,bncr
chr18_51015281_51016746,reln
chr18_5110540_5111972,pdcd10a
chr18_5112359_5112703,pdcd10a
chr18_5212625_5212879,slc24a5
chr18_5213014_5213462,slc24a5
chr18_5247626_5248903,myef2
chr18_5255627_5256055,ctxn2
chr18_5307738_5308683,dut
chr18_53740_54957,zgc:158482
chr18_5427733_5428002,fgf7
chr18_5428189_5428802,fgf7
chr18_5452694_5454596,dtwd1
chr18_5489609_5490825,mibp2
chr18_5508956_5510757,bloc1s6
chr18_5508956_5510757,slc30a4
chr18_5526893_5527333,zgc:153317
chr18_5541754_5542570,spata5l1
chr18_5598687_5599373,cyp1a
chr18_5619519_5619945,ulk3
chr18_5691582_5692831,cplx3b
chr18_5812776_5813036,zdhhc7
chr18_5813268_5814358,zdhhc7
chr18_5849414_5850193,nip7
chr18_5850431_5851314,cog8
chr18_5850431_5851314,nip7
chr18_5916884_5918034,glg1b
chr18_6150714_6151917,gcsha
chr18_62123_63601,slc27a2a
chr18_6479519_6480140,wash1
chr18_6533780_6534735,ddx11
chr18_6535572_6537006,fkbp4
chr18_6634133_6634618,tnni1c
chr18_6638126_6639523,c2cd5
chr18_6705088_6706632,lmf2a
chr18_6742088_6742394,miox
chr18_6854874_6856119,dnaja2b
chr18_6856961_6858064,dnaja2b
chr18_7030790_7032111,calub
chr18_7055692_7056864,utp15
chr18_7057610_7057876,utp15
chr18_7096175_7097499,cfap161
chr18_7149148_7149544,vwf
chr18_7308641_7309275,cers3b
chr18_7345257_7345873,glipr1b
chr18_7381198_7382158,bbs10
chr18_7386940_7387305,syt1b
chr18_7400826_7401240,si:dkey-30c15.13
chr18_7424469_7424975,si:dkey-30c15.12
chr18_7446847_7448111,si:dkey-30c15.10
chr18_7542759_7543709,arf5
chr18_7553887_7554319,zgc:77650
chr18_7564489_7565080,LOC795545
chr18_7565407_7566724,LOC795545
chr18_7593876_7594873,zgc:77752
chr18_7630797_7631501,trim35-30
chr18_782642_783166,rpp25b
chr18_783875_784268,rpp25b
chr18_80613_81437,hdc
chr18_807805_809439,cox5ab
chr18_814041_815159,fam219b
chr18_81999_83469,hdc
chr18_8230810_8231569,arsa
chr18_8319746_8320867,chkb
chr18_8346759_8347165,cpt1b
chr18_8379102_8380524,sephs1
chr18_8812111_8812746,impdh1a
chr18_8900685_8902149,si:dkey-5i3.5
chr18_8911814_8913013,tmem243a
chr18_8917326_8918179,si:ch211-233h19.2
chr18_898411_899051,parp6a
chr18_909894_911679,pkma
chr18_91105_93133,gabpb1
chr18_9171305_9171922,sema3d
chr18_9493167_9493726,sema3e
chr18_967506_968821,zgc:101723
chr18_976221_977214,dhdhl
chr18_977423_977712,dhdhl
chr19_1002277_1003513,ehmt2
chr19_1002277_1003513,zdhhc3b
chr19_10194344_10196576,dbpa
chr19_10294267_10295424,cnot3b
chr19_10323393_10324404,u2af2b
chr19_10330226_10331609,ccdc106b
chr19_10330226_10331609,tmem238a
chr19_10359943_10360165,si:ch211-232m10.6
chr19_10360549_10360951,si:ch211-232m10.6
chr19_10395083_10396497,necap1
chr19_10395083_10396497,zgc:194578
chr19_10554110_10554419,lim2.4
chr19_10557912_10560204,usf2
chr19_10602521_10603078,si:dkey-211g8.8
chr19_10611810_10613759,si:dkey-211g8.6
chr19_10627558_10628039,si:dkey-211g8.7
chr19_10628435_10628767,si:dkey-211g8.7
chr19_10648363_10648663,tekt2
chr19_10655893_10656853,olah
chr19_10661107_10662582,ago3b
chr19_10730403_10730670,slc9a3.1
chr19_10731454_10731684,slc9a3.1
chr19_10771192_10771764,slc9a3.2
chr19_10793881_10794627,lipea
chr19_10830884_10832313,tomm40l
chr19_10880621_10881771,psmd4a
chr19_10914581_10916034,pip5k1aa
chr19_11012898_11015704,tpm3
chr19_11030762_11031204,tpm3
chr19_11032047_11032473,tpm3
chr19_11105514_11106489,arhgef1a
chr19_11237991_11238890,ssr2
chr19_11313974_11315360,eepd1
chr19_11315984_11316237,eepd1
chr19_11424506_11426152,sept7a
chr19_11426421_11426647,sept7a
chr19_11430832_11431354,hsbp1l1
chr19_11431743_11432549,hsbp1l1
chr19_1184020_1185498,scrt1a
chr19_11845615_11847470,ctdp1
chr19_11853918_11855981,adck5
chr19_11949534_11950546,cpsf1
chr19_11950933_11951376,cpsf1
chr19_11977437_11978917,polr2k
chr19_11984733_11986077,spag1a
chr19_12077190_12078726,rnf19a
chr19_12079147_12079356,rnf19a
chr19_12144527_12146009,pabpc1b
chr19_12192303_12193842,ywhaz
chr19_12194169_12194576,ywhaz
chr19_12211314_12212935,znf706
chr19_12213256_12213531,znf706
chr19_12237762_12238128,grhl2b
chr19_12322073_12322780,ncaldb
chr19_12349016_12351092,psmg2
chr19_12391975_12392993,ptpn2b
chr19_12406258_12407176,seh1l
chr19_12647700_12648620,fam210aa
chr19_12649447_12650376,rnmt
chr19_12801833_12802032,mc5ra
chr19_12915175_12916142,cthrc1a
chr19_12964483_12965228,slc25a32a
chr19_13286282_13286823,zfpm2b
chr19_13375505_13376494,lrp12
chr19_13409805_13410113,srsf4
chr19_13410283_13412366,srsf4
chr19_1362783_1363908,zgc:63863
chr19_1370048_1370833,dgat1a
chr19_13808514_13808899,ccn2b
chr19_13922015_13923236,stx12
chr19_13932130_13934171,trnau1apa
chr19_13949242_13950306,sh3bgrl3
chr19_1404863_1405735,cfap20
chr19_14058830_14059745,tpbga
chr19_14108120_14108497,zgc:175136
chr19_1413295_1414390,btr29
chr19_14157517_14158376,nudc
chr19_14190493_14191788,tbxta
chr19_14192085_14192518,tbxta
chr19_1435169_1436206,trpn1
chr19_14453433_14454909,zdhhc18b
chr19_14573502_14574434,tent5bb
chr19_14920575_14921371,oprd1a
chr19_15281781_15282265,edn2
chr19_15419937_15420966,serinc2
chr19_15440877_15441817,lin28a
chr19_15485207_15486454,pdik1l
chr19_15521623_15522689,ppp1r8a
chr19_15570614_15572534,foxo6b
chr19_15855077_15855656,cited4a
chr19_16015702_16016902,ctps1a
chr19_16031629_16031851,rab42a
chr19_16032181_16032887,rab42a
chr19_1604771_1606491,lrrc3b
chr19_16061065_16061955,snrnau11
chr19_16062959_16063258,gmeb1
chr19_1657441_1657823,klhl7
chr19_1658141_1659009,klhl7
chr19_166094_166336,tatdn1
chr19_167133_167372,tatdn1
chr19_170367_171322,rnf139
chr19_17209732_17210961,stmn1a
chr19_17211535_17211767,stmn1a
chr19_17259238_17260895,si:ch211-30b16.2
chr19_17304293_17305124,sf3a3
chr19_17305381_17306235,sf3a3
chr19_17357669_17359497,ube2e1
chr19_17384717_17386071,nkiras1
chr19_17386332_17386597,nkiras1
chr19_17386332_17386597,rpl15
chr19_17399967_17401234,nr1d2b
chr19_1742089_1743470,ptk2aa
chr19_17657547_17658310,thrb
chr19_176790_178150,tmem65
chr19_17773743_17776462,top2b
chr19_17995746_17996897,ints8
chr19_18126825_18127762,snx10a
chr19_18134622_18136084,cbx3a
chr19_18150903_18152884,nfe2l3
chr19_18312418_18313486,si:dkey-208k4.2
chr19_18313784_18314117,si:dkey-208k4.2
chr19_18491753_18492694,p3h4
chr19_1854500_1855586,rplp1
chr19_18626208_18627749,rps18
chr19_1870760_1871575,clptm1l
chr19_1871943_1872230,snrpd1
chr19_1872638_1873360,snrpd1
chr19_18757865_18759354,clic1
chr19_1877103_1877603,ggcta
chr19_1877923_1879078,ggcta
chr19_18797564_18798603,ddah2
chr19_18799284_18799526,ddah2
chr19_18812415_18813590,cratb
chr19_18854637_18855845,ppt2
chr19_18861472_18862238,mir219-3
chr19_18863050_18863549,mir219-3
chr19_18902777_18903922,slc39a7
chr19_19024873_19026175,dync1li1
chr19_19026334_19026733,dync1li1
chr19_19193160_19194178,mrpl3
chr19_19241222_19241857,ptpn23b
chr19_19338712_19339483,cspg5b
chr19_19378328_19381314,smarcc1b
chr19_1946870_1947568,znrf2a
chr19_19511860_19512983,jazf1a
chr19_19598683_19600445,hibadha
chr19_19598683_19600445,tax1bp1a
chr19_1960484_1961241,mturn
chr19_19720811_19721599,evx1
chr19_19721977_19722424,evx1
chr19_19728580_19728878,hoxa13a
chr19_19729351_19730791,hoxa13a
chr19_19736984_19737924,hoxa11a
chr19_19739817_19740201,mir196a-2
chr19_19747218_19748223,mir196a-2
chr19_19749714_19750608,hoxa9a
chr19_19752551_19753307,mir196a-2
chr19_19758979_19760044,hoxa5a
chr19_19767057_19768073,hoxa4a
chr19_19777381_19777954,hoxa3a
chr19_19785083_19785308,hoxa1a
chr19_19785749_19786810,hoxa1a
chr19_19791702_19793348,hoxa1a
chr19_19988520_19990210,osbpl3a
chr19_1999198_2000365,btd
chr19_20105361_20107106,mpp6b
chr19_20113147_20114205,npy
chr19_20162682_20164629,ccdc126
chr19_20162682_20164629,fam221a
chr19_20177569_20179414,tra2a
chr19_20200186_20202054,igf2bp3
chr19_20274195_20275162,oxnad1
chr19_20402664_20405483,dazl
chr19_204082_205154,scn1bb
chr19_20446084_20447219,tbc1d5
chr19_20481473_20482515,satb1a
chr19_20483018_20483754,satb1a
chr19_205537_206278,scn1bb
chr19_20707781_20709192,rab5aa
chr19_20723978_20725313,kat2b
chr19_20776587_20777533,ngly1
chr19_20776587_20777533,nutf2l
chr19_20777905_20778934,nutf2l
chr19_20785122_20786591,adnp2b
chr19_20792991_20794041,txnl4a
chr19_20800378_20801383,cndp2
chr19_21407962_21408161,tshz1
chr19_21715967_21716621,znf516
chr19_21716962_21717514,znf516
chr19_22060943_22062984,sall3b
chr19_22084849_22085472,atp9b
chr19_22085895_22086137,atp9b
chr19_22216141_22217153,nfatc1
chr19_2230459_2231380,twist1a
chr19_2232155_2232700,twist1a
chr19_22345816_22346707,slc52a2
chr19_22347719_22348890,fbxl6
chr19_22386695_22387281,eppk1
chr19_22478047_22479451,pleca
chr19_22663482_22664476,eif3eb
chr19_22727882_22728752,trhrb
chr19_22842616_22844350,nudcd1
chr19_22850713_22851250,pkhd1l1
chr19_22933335_22933793,si:ch211-244a23.1
chr19_22998452_22999661,gdf6b
chr19_2318041_2318922,sp8a
chr19_23248596_23250044,grb10a
chr19_23295279_23295739,irgf1
chr19_23917760_23918267,chtopa
chr19_23917760_23918267,snapin
chr19_23918643_23919388,snapin
chr19_23924529_23925702,si:dkey-222b8.1
chr19_23982015_23983227,syt11a
chr19_2403173_2404229,twistnb
chr19_24039289_24040596,rit1
chr19_24067266_24067486,pex11b
chr19_24067722_24068743,pex11b
chr19_24124889_24125610,zgc:64022
chr19_24126076_24126723,zgc:64022
chr19_24136481_24136756,thap7
chr19_24164536_24164845,prf1.2
chr19_24266122_24267440,s100v2
chr19_24267791_24268346,s100v2
